first_column,agent_id,o_zone_id,d_zone_id,path_id,display_code,impacted_flag,info_receiving_flag,diverted_flag,mode_type_no,mode_type,demand_period,volume,toll,departure_time,travel_time,distance_km,distance_mile,speed_kmph,speed_mph,waiting_time,max_link_waiting_time,max_wait_link,node_sequence,time_sequence,geometry
,812,1,2,0,0,0,0,0,0,auto,am,1,0,454.4485,20.0974,20.0000,12.4301,59.7093,37.1096,0.0,0.0,,1;3;2;,0734:32.750;0744:32.750;0754:32.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,813,1,2,0,0,0,0,0,0,auto,am,1,0,454.4469,20.1031,20.0000,12.4301,59.6922,37.0989,0.0,0.0,,1;3;2;,0734:32.750;0744:32.750;0754:32.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,814,1,2,0,0,0,0,0,0,auto,am,1,0,454.4952,20.0964,20.0000,12.4301,59.7121,37.1113,0.0,0.0,,1;3;2;,0734:35.500;0744:35.500;0754:35.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,815,1,2,0,0,0,0,0,0,auto,am,1,0,454.5436,20.1147,20.0000,12.4301,59.6578,37.0776,0.0,0.0,,1;3;2;,0734:39.499;0744:39.499;0754:39.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,816,1,2,0,0,0,0,0,0,auto,am,1,0,454.5420,20.1247,20.0000,12.4301,59.6283,37.0592,0.0,0.0,,1;3;2;,0734:39.499;0744:40.000;0754:40.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,817,1,2,0,0,0,0,0,0,auto,am,1,0,454.5904,20.0971,20.0000,12.4301,59.7101,37.1100,0.0,0.0,,1;3;2;,0734:41.250;0744:41.250;0754:41.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,818,1,2,0,0,0,0,0,0,auto,am,1,0,454.6388,20.1112,20.0000,12.4301,59.6681,37.0840,0.0,0.0,,1;3;2;,0734:44.249;0744:45.000;0754:45.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,819,1,2,0,0,0,0,0,0,auto,am,1,0,454.6371,20.0962,20.0000,12.4301,59.7128,37.1118,0.0,0.0,,1;3;2;,0734:44.000;0744:44.000;0754:44.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,820,1,2,0,0,0,0,0,0,auto,am,1,0,454.6855,20.0978,20.0000,12.4301,59.7080,37.1088,0.0,0.0,,1;3;2;,0734:47.000;0744:47.000;0754:47.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,821,1,2,0,0,0,0,0,0,auto,am,1,0,454.7339,20.1161,20.0000,12.4301,59.6537,37.0750,0.0,0.0,,1;3;2;,0734:50.500;0744:51.000;0754:51.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,822,1,2,0,0,0,0,0,0,auto,am,1,0,454.7323,20.1094,20.0000,12.4301,59.6737,37.0874,0.0,0.0,,1;3;2;,0734:50.500;0744:50.500;0754:50.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,823,1,2,0,0,0,0,0,0,auto,am,1,0,454.7807,20.1027,20.0000,12.4301,59.6936,37.0998,0.0,0.0,,1;3;2;,0734:53.000;0744:53.000;0754:53.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,824,1,2,0,0,0,0,0,0,auto,am,1,0,454.8290,20.0959,20.0000,12.4301,59.7135,37.1122,0.0,0.0,,1;3;2;,0734:55.499;0744:55.499;0754:55.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,825,1,2,0,0,0,0,0,0,auto,am,1,0,454.8275,20.1059,20.0000,12.4301,59.6840,37.0938,0.0,0.0,,1;3;2;,0734:55.499;0744:56.000;0754:56.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,826,1,2,0,0,0,0,0,0,auto,am,1,0,454.8758,20.1200,20.0000,12.4301,59.6421,37.0678,0.0,0.0,,1;3;2;,0734:59.749;0744:59.749;0754:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,827,1,2,0,0,0,0,0,0,auto,am,1,0,454.9242,20.0966,20.0000,12.4301,59.7115,37.1109,0.0,0.0,,1;3;2;,0735:01.250;0745:01.250;0755:01.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,828,1,2,0,0,0,0,0,0,auto,am,1,0,454.9226,20.1108,20.0000,12.4301,59.6696,37.0849,0.0,0.0,,1;3;2;,0735:01.250;0745:02.000;0755:02.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,829,1,2,0,0,0,0,0,0,auto,am,1,0,454.9709,20.0999,20.0000,12.4301,59.7019,37.1050,0.0,0.0,,1;3;2;,0735:04.249;0745:04.249;0755:04.249;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,830,1,2,0,0,0,0,0,0,auto,am,1,0,455.0193,20.0973,20.0000,12.4301,59.7095,37.1097,0.0,0.0,,1;3;2;,0735:07.000;0745:07.000;0755:07.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,831,1,2,0,0,0,0,0,0,auto,am,1,0,455.0177,20.1156,20.0000,12.4301,59.6552,37.0759,0.0,0.0,,1;3;2;,0735:07.000;0745:08.000;0755:08.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,832,1,2,0,0,0,0,0,0,auto,am,1,0,455.0661,20.0964,20.0000,12.4301,59.7122,37.1114,0.0,0.0,,1;3;2;,0735:09.750;0745:09.750;0755:09.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,833,1,2,0,0,0,0,0,0,auto,am,1,0,455.1145,20.0980,20.0000,12.4301,59.7074,37.1084,0.0,0.0,,1;3;2;,0735:12.749;0745:12.749;0755:12.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,834,1,2,0,0,0,0,0,0,auto,am,1,0,455.1129,20.1038,20.0000,12.4301,59.6902,37.0977,0.0,0.0,,1;3;2;,0735:12.749;0745:13.000;0755:13.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,835,1,2,0,0,0,0,0,0,auto,am,1,0,455.1613,20.0971,20.0000,12.4301,59.7102,37.1101,0.0,0.0,,1;3;2;,0735:15.499;0745:15.499;0755:15.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,836,1,2,0,0,0,0,0,0,auto,am,1,0,455.2096,20.1070,20.0000,12.4301,59.6806,37.0917,0.0,0.0,,1;3;2;,0735:18.499;0745:19.000;0755:19.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,837,1,2,0,0,0,0,0,0,auto,am,1,0,455.2080,20.0961,20.0000,12.4301,59.7129,37.1118,0.0,0.0,,1;3;2;,0735:18.250;0745:18.250;0755:18.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,838,1,2,0,0,0,0,0,0,auto,am,1,0,455.2564,20.1103,20.0000,12.4301,59.6710,37.0858,0.0,0.0,,1;3;2;,0735:22.000;0745:22.000;0755:22.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,839,1,2,0,0,0,0,0,0,auto,am,1,0,455.3048,20.1119,20.0000,12.4301,59.6662,37.0828,0.0,0.0,,1;3;2;,0735:24.250;0745:25.000;0755:25.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,840,1,2,0,0,0,0,0,0,auto,am,1,0,455.3032,20.0968,20.0000,12.4301,59.7109,37.1106,0.0,0.0,,1;3;2;,0735:24.000;0745:24.000;0755:24.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,841,1,2,0,0,0,0,0,0,auto,am,1,0,455.3516,20.0985,20.0000,12.4301,59.7061,37.1076,0.0,0.0,,1;3;2;,0735:27.000;0745:27.000;0755:27.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,842,1,2,0,0,0,0,0,0,auto,am,1,0,455.3999,20.0959,20.0000,12.4301,59.7137,37.1123,0.0,0.0,,1;3;2;,0735:29.749;0745:29.749;0755:29.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,843,1,2,0,0,0,0,0,0,auto,am,1,0,455.3983,20.1017,20.0000,12.4301,59.6965,37.1016,0.0,0.0,,1;3;2;,0735:29.749;0745:30.000;0755:30.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,844,1,2,0,0,0,0,0,0,auto,am,1,0,455.4467,20.1075,20.0000,12.4301,59.6793,37.0909,0.0,0.0,,1;3;2;,0735:33.250;0745:33.250;0755:33.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,845,1,2,0,0,0,0,0,0,auto,am,1,0,455.4951,20.0966,20.0000,12.4301,59.7116,37.1110,0.0,0.0,,1;3;2;,0735:35.500;0745:35.500;0755:35.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,846,1,2,0,0,0,0,0,0,auto,am,1,0,455.4935,20.1065,20.0000,12.4301,59.6821,37.0926,0.0,0.0,,1;3;2;,0735:35.500;0745:36.000;0755:36.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,847,1,2,0,0,0,0,0,0,auto,am,1,0,455.5418,20.0998,20.0000,12.4301,59.7020,37.1050,0.0,0.0,,1;3;2;,0735:38.499;0745:38.499;0755:38.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,848,1,2,0,0,0,0,0,0,auto,am,1,0,455.5902,20.0973,20.0000,12.4301,59.7096,37.1097,0.0,0.0,,1;3;2;,0735:41.250;0745:41.250;0755:41.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,849,1,2,0,0,0,0,0,0,auto,am,1,0,455.5886,20.1114,20.0000,12.4301,59.6676,37.0837,0.0,0.0,,1;3;2;,0735:41.250;0745:41.250;0755:41.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,850,1,2,0,0,0,0,0,0,auto,am,1,0,455.6370,20.1047,20.0000,12.4301,59.6876,37.0961,0.0,0.0,,1;3;2;,0735:44.500;0745:44.500;0755:44.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,851,1,2,0,0,0,0,0,0,auto,am,1,0,455.6854,20.0980,20.0000,12.4301,59.7075,37.1085,0.0,0.0,,1;3;2;,0735:47.000;0745:47.000;0755:47.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,852,1,2,0,0,0,0,0,0,auto,am,1,0,455.6837,20.1163,20.0000,12.4301,59.6533,37.0747,0.0,0.0,,1;3;2;,0735:47.000;0745:47.000;0755:47.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,853,1,2,0,0,0,0,0,0,auto,am,1,0,455.7321,20.1262,20.0000,12.4301,59.6238,37.0564,0.0,0.0,,1;3;2;,0735:51.500;0745:51.500;0755:51.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,854,1,2,0,0,0,0,0,0,auto,am,1,0,455.7805,20.1195,20.0000,12.4301,59.6437,37.0688,0.0,0.0,,1;3;2;,0735:53.499;0745:54.000;0755:54.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,855,1,2,0,0,0,0,0,0,auto,am,1,0,455.7789,20.1128,20.0000,12.4301,59.6636,37.0812,0.0,0.0,,1;3;2;,0735:53.499;0745:53.499;0755:53.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,856,1,2,0,0,0,0,0,0,auto,am,1,0,455.8273,20.0977,20.0000,12.4301,59.7083,37.1089,0.0,0.0,,1;3;2;,0735:55.499;0745:55.499;0755:55.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,857,1,2,0,0,0,0,0,0,auto,am,1,0,455.8757,20.1077,20.0000,12.4301,59.6787,37.0906,0.0,0.0,,1;3;2;,0735:58.500;0745:59.000;0755:59.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,858,1,2,0,0,0,0,0,0,auto,am,1,0,455.8740,20.0968,20.0000,12.4301,59.7110,37.1106,0.0,0.0,,1;3;2;,0735:58.249;0745:58.249;0755:58.249;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,859,1,2,0,0,0,0,0,0,auto,am,1,0,455.9224,20.0984,20.0000,12.4301,59.7062,37.1076,0.0,0.0,,1;3;2;,0736:01.250;0746:01.250;0756:01.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,860,1,2,0,0,0,0,0,0,auto,am,1,0,455.9708,20.1042,20.0000,12.4301,59.6890,37.0970,0.0,0.0,,1;3;2;,0736:04.500;0746:04.500;0756:04.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,861,1,2,0,0,0,0,0,0,auto,am,1,0,455.9692,20.1142,20.0000,12.4301,59.6595,37.0786,0.0,0.0,,1;3;2;,0736:04.500;0746:05.000;0756:05.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,862,1,2,0,0,0,0,0,0,auto,am,1,0,456.0176,20.0991,20.0000,12.4301,59.7042,37.1064,0.0,0.0,,1;3;2;,0736:07.000;0746:07.000;0756:07.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,863,1,2,0,0,0,0,0,0,auto,am,1,0,456.0659,20.1257,20.0000,12.4301,59.6252,37.0573,0.0,0.0,,1;3;2;,0736:11.500;0746:11.500;0756:11.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,864,1,2,0,0,0,0,0,0,auto,am,1,0,456.0643,20.1357,20.0000,12.4301,59.5957,37.0390,0.0,0.0,,1;3;2;,0736:11.500;0746:11.500;0756:11.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,865,1,2,0,0,0,0,0,0,auto,am,1,0,456.1127,20.1165,20.0000,12.4301,59.6526,37.0744,0.0,0.0,,1;3;2;,0736:13.749;0746:13.749;0756:13.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,866,1,2,0,0,0,0,0,0,auto,am,1,0,456.1611,20.0972,20.0000,12.4301,59.7097,37.1098,0.0,0.0,,1;3;2;,0736:15.499;0746:15.499;0756:15.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,867,1,2,0,0,0,0,0,0,auto,am,1,0,456.1595,20.1072,20.0000,12.4301,59.6801,37.0914,0.0,0.0,,1;3;2;,0736:15.499;0746:16.000;0756:16.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,868,1,2,0,0,0,0,0,0,auto,am,1,0,456.2079,20.1171,20.0000,12.4301,59.6506,37.0731,0.0,0.0,,1;3;2;,0736:19.500;0746:19.500;0756:19.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,869,1,2,0,0,0,0,0,0,auto,am,1,0,456.2562,20.0979,20.0000,12.4301,59.7076,37.1085,0.0,0.0,,1;3;2;,0736:21.249;0746:21.249;0756:21.249;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,870,1,2,0,0,0,0,0,0,auto,am,1,0,456.2546,20.1120,20.0000,12.4301,59.6657,37.0825,0.0,0.0,,1;3;2;,0736:21.249;0746:22.000;0756:22.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,871,1,2,0,0,0,0,0,0,auto,am,1,0,456.3030,20.1053,20.0000,12.4301,59.6856,37.0949,0.0,0.0,,1;3;2;,0736:24.499;0746:24.499;0756:24.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,872,1,2,0,0,0,0,0,0,auto,am,1,0,456.3514,20.0986,20.0000,12.4301,59.7056,37.1073,0.0,0.0,,1;3;2;,0736:27.000;0746:27.000;0756:27.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,873,1,2,0,0,0,0,0,0,auto,am,1,0,456.3498,20.0961,20.0000,12.4301,59.7132,37.1120,0.0,0.0,,1;3;2;,0736:26.749;0746:26.749;0756:26.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,874,1,2,0,0,0,0,0,0,auto,am,1,0,456.3981,20.1102,20.0000,12.4301,59.6712,37.0859,0.0,0.0,,1;3;2;,0736:30.499;0746:30.499;0756:30.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,875,1,2,0,0,0,0,0,0,auto,am,1,0,456.4465,20.1201,20.0000,12.4301,59.6417,37.0676,0.0,0.0,,1;3;2;,0736:33.000;0746:34.000;0756:34.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,876,1,2,0,0,0,0,0,0,auto,am,1,0,456.4449,20.1051,20.0000,12.4301,59.6864,37.0953,0.0,0.0,,1;3;2;,0736:33.000;0746:33.000;0756:33.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,877,1,2,0,0,0,0,0,0,auto,am,1,0,456.4933,20.1150,20.0000,12.4301,59.6568,37.0770,0.0,0.0,,1;3;2;,0736:36.500;0746:36.500;0756:36.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,878,1,2,0,0,0,0,0,0,auto,am,1,0,456.5417,20.1208,20.0000,12.4301,59.6397,37.0663,0.0,0.0,,1;3;2;,0736:39.750;0746:39.750;0756:39.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,879,1,2,0,0,0,0,0,0,auto,am,1,0,456.5400,20.0974,20.0000,12.4301,59.7091,37.1094,0.0,0.0,,1;3;2;,0736:38.250;0746:38.250;0756:38.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,880,1,2,0,0,0,0,0,0,auto,am,1,0,456.5884,20.0991,20.0000,12.4301,59.7043,37.1064,0.0,0.0,,1;3;2;,0736:41.250;0746:41.250;0756:41.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,881,1,2,0,0,0,0,0,0,auto,am,1,0,456.6368,20.0965,20.0000,12.4301,59.7118,37.1112,0.0,0.0,,1;3;2;,0736:44.000;0746:44.000;0756:44.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,882,1,2,0,0,0,0,0,0,auto,am,1,0,456.6352,20.1148,20.0000,12.4301,59.6576,37.0774,0.0,0.0,,1;3;2;,0736:44.000;0746:45.000;0756:45.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,883,1,2,0,0,0,0,0,0,auto,am,1,0,456.6836,20.0998,20.0000,12.4301,59.7022,37.1052,0.0,0.0,,1;3;2;,0736:47.000;0746:47.000;0756:47.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,884,1,2,0,0,0,0,0,0,auto,am,1,0,456.7320,20.0972,20.0000,12.4301,59.7098,37.1099,0.0,0.0,,1;3;2;,0736:49.749;0746:49.749;0756:49.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,885,1,2,0,0,0,0,0,0,auto,am,1,0,456.7303,20.1030,20.0000,12.4301,59.6926,37.0992,0.0,0.0,,1;3;2;,0736:49.749;0746:49.749;0756:49.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,886,1,2,0,0,0,0,0,0,auto,am,1,0,456.7787,20.1088,20.0000,12.4301,59.6754,37.0885,0.0,0.0,,1;3;2;,0736:53.250;0746:53.250;0756:53.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,887,1,2,0,0,0,0,0,0,auto,am,1,0,456.8271,20.0979,20.0000,12.4301,59.7078,37.1086,0.0,0.0,,1;3;2;,0736:55.499;0746:55.499;0756:55.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,888,1,2,0,0,0,0,0,0,auto,am,1,0,456.8255,20.1078,20.0000,12.4301,59.6782,37.0902,0.0,0.0,,1;3;2;,0736:55.499;0746:56.000;0756:56.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,889,1,2,0,0,0,0,0,0,auto,am,1,0,456.8739,20.1011,20.0000,12.4301,59.6981,37.1026,0.0,0.0,,1;3;2;,0736:58.500;0746:58.500;0756:58.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,890,1,2,0,0,0,0,0,0,auto,am,1,0,456.9222,20.1111,20.0000,12.4301,59.6686,37.0843,0.0,0.0,,1;3;2;,0737:01.250;0747:02.000;0757:02.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,891,1,2,0,0,0,0,0,0,auto,am,1,0,456.9206,20.0960,20.0000,12.4301,59.7133,37.1120,0.0,0.0,,1;3;2;,0737:01.000;0747:01.000;0757:01.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,892,1,2,0,0,0,0,0,0,auto,am,1,0,456.9690,20.1435,20.0000,12.4301,59.5726,37.0246,0.0,0.0,,1;3;2;,0737:06.749;0747:06.749;0757:06.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,893,1,2,0,0,0,0,0,0,auto,am,1,0,457.0174,20.1159,20.0000,12.4301,59.6542,37.0753,0.0,0.0,,1;3;2;,0737:07.000;0747:08.000;0757:08.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,894,1,2,0,0,0,0,0,0,auto,am,1,0,457.0158,20.1009,20.0000,12.4301,59.6989,37.1031,0.0,0.0,,1;3;2;,0737:06.749;0747:07.000;0757:07.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,895,1,2,0,0,0,0,0,0,auto,am,1,0,457.0641,20.0983,20.0000,12.4301,59.7064,37.1078,0.0,0.0,,1;3;2;,0737:09.750;0747:09.750;0757:09.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,896,1,2,0,0,0,0,0,0,auto,am,1,0,457.1125,20.1041,20.0000,12.4301,59.6893,37.0971,0.0,0.0,,1;3;2;,0737:12.749;0747:13.000;0757:13.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,897,1,2,0,0,0,0,0,0,auto,am,1,0,457.1109,20.0974,20.0000,12.4301,59.7092,37.1095,0.0,0.0,,1;3;2;,0737:12.500;0747:12.500;0757:12.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,898,1,2,0,0,0,0,0,0,auto,am,1,0,457.1593,20.0990,20.0000,12.4301,59.7044,37.1065,0.0,0.0,,1;3;2;,0737:15.499;0747:15.499;0757:15.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,899,1,2,0,0,0,0,0,0,auto,am,1,0,457.2077,20.1006,20.0000,12.4301,59.6996,37.1035,0.0,0.0,,1;3;2;,0737:18.499;0747:18.499;0757:18.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,900,1,2,0,0,0,0,0,0,auto,am,1,0,457.2061,20.1106,20.0000,12.4301,59.6700,37.0852,0.0,0.0,,1;3;2;,0737:18.499;0747:19.000;0757:19.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,901,1,2,0,0,0,0,0,0,auto,am,1,0,457.2545,20.1039,20.0000,12.4301,59.6900,37.0976,0.0,0.0,,1;3;2;,0737:21.500;0747:21.500;0757:21.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,902,1,2,0,0,0,0,0,0,auto,am,1,0,457.3028,20.1138,20.0000,12.4301,59.6604,37.0792,0.0,0.0,,1;3;2;,0737:25.000;0747:25.000;0757:25.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,903,1,2,0,0,0,0,0,0,auto,am,1,0,457.3012,20.1321,20.0000,12.4301,59.6062,37.0455,0.0,0.0,,1;3;2;,0737:25.000;0747:26.000;0757:26.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,904,1,2,0,0,0,0,0,0,auto,am,1,0,457.3496,20.1171,20.0000,12.4301,59.6508,37.0732,0.0,0.0,,1;3;2;,0737:28.000;0747:28.000;0757:28.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,905,1,2,0,0,0,0,0,0,auto,am,1,0,457.3980,20.0979,20.0000,12.4301,59.7079,37.1087,0.0,0.0,,1;3;2;,0737:29.749;0747:29.749;0757:29.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,906,1,2,0,0,0,0,0,0,auto,am,1,0,457.3964,20.1036,20.0000,12.4301,59.6907,37.0980,0.0,0.0,,1;3;2;,0737:29.749;0747:30.000;0757:30.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,907,1,2,0,0,0,0,0,0,auto,am,1,0,457.4447,20.0969,20.0000,12.4301,59.7106,37.1104,0.0,0.0,,1;3;2;,0737:32.499;0747:32.499;0757:32.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,908,1,2,0,0,0,0,0,0,auto,am,1,0,457.4931,20.1069,20.0000,12.4301,59.6811,37.0920,0.0,0.0,,1;3;2;,0737:35.500;0747:35.500;0757:35.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,909,1,2,0,0,0,0,0,0,auto,am,1,0,457.4915,20.0960,20.0000,12.4301,59.7134,37.1121,0.0,0.0,,1;3;2;,0737:35.249;0747:35.249;0757:35.249;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,910,1,2,0,0,0,0,0,0,auto,am,1,0,457.5399,20.1184,20.0000,12.4301,59.6468,37.0707,0.0,0.0,,1;3;2;,0737:39.499;0747:39.499;0757:39.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
