link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,cell_type,length,lanes,free_speed,capacity,mvmt_txt_id,main_node_id,cycle_length,start_green_time,end_green_time,nema_phase,geometry,
190,0,79,100597,hot,99,1,-1,0.25871,1,25.0,1800.0,,,,,,,"LINESTRING (-84.091516 40.720464, -84.091498 40.716715)"
191,0,80,100201,hot,99,1,-1,0.17576,1,25.0,1800.0,,,,,,,"LINESTRING (-84.100900 40.720578, -84.097572 40.720281)"
192,0,80,100256,hot,99,1,-1,0.20966,1,25.0,1800.0,,,,,,,"LINESTRING (-84.100901 40.720580, -84.100877 40.717542)"
193,0,80,100585,hot,99,1,-1,0.25000,1,25.0,1800.0,,,,,,,"LINESTRING (-84.100899 40.720581, -84.105130 40.722244)"
194,0,81,100257,hot,99,1,-1,0.22481,1,25.0,1800.0,,,,,,,"LINESTRING (-84.102694 40.712793, -84.100832 40.715727)"
195,0,81,100604,hot,99,1,-1,0.14034,1,25.0,1800.0,,,,,,,"LINESTRING (-84.102695 40.712795, -84.105367 40.712805)"
196,0,81,100675,hot,99,1,-1,0.31174,1,25.0,1800.0,,,,,,,"LINESTRING (-84.102696 40.712794, -84.104163 40.708416)"
197,0,82,100610,hot,99,1,-1,0.16439,1,25.0,1800.0,,,,,,,"LINESTRING (-84.102142 40.706021, -84.105272 40.705912)"
198,0,82,100613,hot,99,1,-1,0.26572,1,25.0,1800.0,,,,,,,"LINESTRING (-84.102143 40.706020, -84.102059 40.702168)"
199,0,82,100675,hot,99,1,-1,0.19640,1,25.0,1800.0,,,,,,,"LINESTRING (-84.102140 40.706021, -84.104161 40.708416)"
200,0,83,100603,hot,99,1,-1,0.10777,1,25.0,1800.0,,,,,,,"LINESTRING (-84.092520 40.709534, -84.090468 40.709476)"
201,0,84,100615,hot,99,1,-1,0.11610,1,25.0,1800.0,,,,,,,"LINESTRING (-84.081734 40.703487, -84.080261 40.702231)"
202,0,85,100619,hot,99,1,-1,0.47652,1,25.0,1800.0,,,,,,,"LINESTRING (-84.098948 40.687551, -84.089875 40.687565)"
203,0,85,100621,hot,99,1,-1,0.48390,1,25.0,1800.0,,,,,,,"LINESTRING (-84.098948 40.687554, -84.108158 40.687489)"
204,0,86,100620,hot,99,1,-1,0.60436,1,25.0,1800.0,,,,,,,"LINESTRING (-84.078353 40.679903, -84.089857 40.679884)"
205,0,86,100673,hot,99,1,-1,0.41061,1,25.0,1800.0,,,,,,,"LINESTRING (-84.078353 40.679900, -84.070536 40.679834)"
206,0,87,100639,hot,99,1,-1,0.50057,1,25.0,1800.0,,,,,,,"LINESTRING (-84.060978 40.687774, -84.051447 40.687742)"
207,0,87,100672,hot,99,1,-1,0.35265,1,25.0,1800.0,,,,,,,"LINESTRING (-84.060978 40.687777, -84.067686 40.687524)"
208,0,88,100638,hot,99,1,-1,0.50947,1,25.0,1800.0,,,,,,,"LINESTRING (-84.041706 40.679251, -84.051403 40.679202)"
209,0,88,100666,hot,99,1,-1,0.49451,1,25.0,1800.0,,,,,,,"LINESTRING (-84.041706 40.679249, -84.032291 40.679181)"
210,0,89,100627,hot,99,1,-1,0.38447,1,25.0,1800.0,,,,,,,"LINESTRING (-84.097097 40.649555, -84.097410 40.655123)"
211,0,89,100630,hot,99,1,-1,0.38277,1,25.0,1800.0,,,,,,,"LINESTRING (-84.097098 40.649554, -84.089814 40.649490)"
212,0,90,100644,hot,99,1,-1,0.11686,1,25.0,1800.0,,,,,,,"LINESTRING (-84.068260 40.660695, -84.070480 40.660823)"
213,0,91,100670,hot,99,1,-1,0.56307,1,25.0,1800.0,,,,,,,"LINESTRING (-84.013038 40.657957, -84.011014 40.665971)"
214,0,91,103983,hot,99,1,-1,0.33371,1,25.0,1800.0,,,,,,,"LINESTRING (-84.013041 40.657958, -84.013071 40.653122)"
215,0,92,100055,hot,99,1,-1,0.04413,1,25.0,1800.0,,,,,,,"LINESTRING (-84.106264 40.736538, -84.106160 40.737174)"
216,0,92,100062,hot,99,1,-1,0.06042,1,25.0,1800.0,,,,,,,"LINESTRING (-84.106266 40.736537, -84.105115 40.736546)"
217,0,92,100063,hot,99,1,-1,0.03390,1,25.0,1800.0,,,,,,,"LINESTRING (-84.106266 40.736540, -84.106911 40.736584)"
218,0,93,100073,hot,99,1,-1,0.05549,1,25.0,1800.0,,,,,,,"LINESTRING (-84.106104 40.732861, -84.105047 40.732858)"
219,0,93,100074,hot,99,1,-1,0.03277,1,25.0,1800.0,,,,,,,"LINESTRING (-84.106104 40.732864, -84.106728 40.732901)"
220,0,94,100074,hot,99,1,-1,0.21136,1,25.0,1800.0,,,,,,,"LINESTRING (-84.110491 40.731806, -84.106728 40.732899)"
221,0,94,100075,hot,99,1,-1,0.14394,1,25.0,1800.0,,,,,,,"LINESTRING (-84.110491 40.731806, -84.107838 40.732336)"
222,0,94,101839,hot,99,1,-1,0.11705,1,25.0,1800.0,,,,,,,"LINESTRING (-84.110493 40.731807, -84.110474 40.730109)"
223,0,94,101840,hot,99,1,-1,0.16269,1,25.0,1800.0,,,,,,,"LINESTRING (-84.110492 40.731808, -84.113526 40.732291)"
224,0,95,100570,hot,99,1,-1,0.08920,1,25.0,1800.0,,,,,,,"LINESTRING (-84.117487 40.727430, -84.117457 40.726138)"
225,0,95,101836,hot,99,1,-1,0.21212,1,25.0,1800.0,,,,,,,"LINESTRING (-84.117484 40.727430, -84.116147 40.730330)"
226,0,96,100573,hot,99,1,-1,0.05170,1,25.0,1800.0,,,,,,,"LINESTRING (-84.110329 40.726954, -84.110167 40.726213)"
227,0,96,101839,hot,99,1,-1,0.21780,1,25.0,1800.0,,,,,,,"LINESTRING (-84.110326 40.726954, -84.110471 40.730110)"
228,0,97,100078,hot,99,1,-1,0.14261,1,25.0,1800.0,,,,,,,"LINESTRING (-84.105862 40.728126, -84.106095 40.730186)"
229,0,97,100574,hot,99,1,-1,0.04848,1,25.0,1800.0,,,,,,,"LINESTRING (-84.105863 40.728128, -84.106784 40.728186)"
230,0,97,100575,hot,99,1,-1,0.04072,1,25.0,1800.0,,,,,,,"LINESTRING (-84.105863 40.728125, -84.105087 40.728156)"
231,0,97,100578,hot,99,1,-1,0.12765,1,25.0,1800.0,,,,,,,"LINESTRING (-84.105865 40.728126, -84.105912 40.726276)"
232,0,98,100586,hot,99,1,-1,0.24830,1,25.0,1800.0,,,,,,,"LINESTRING (-84.109847 40.718163, -84.105145 40.718570)"
233,0,98,100587,hot,99,1,-1,0.43371,1,25.0,1800.0,,,,,,,"LINESTRING (-84.109846 40.718165, -84.113350 40.723858)"
234,0,98,100590,hot,99,1,-1,0.14867,1,25.0,1800.0,,,,,,,"LINESTRING (-84.109849 40.718164, -84.109917 40.716009)"
235,0,99,100562,hot,99,1,-1,0.22159,1,25.0,1800.0,,,,,,,"LINESTRING (-84.111381 40.714527, -84.115562 40.714965)"
236,0,99,100605,hot,99,1,-1,0.15909,1,25.0,1800.0,,,,,,,"LINESTRING (-84.111382 40.714525, -84.108366 40.714287)"
237,0,99,100607,hot,99,1,-1,0.08371,1,25.0,1800.0,,,,,,,"LINESTRING (-84.111380 40.714526, -84.111493 40.715738)"
238,0,100,100263,hot,99,1,-1,0.45246,1,25.0,1800.0,,,,,,,"LINESTRING (-84.123770 40.717375, -84.115449 40.719086)"
239,0,100,100497,hot,99,1,-1,0.56572,1,25.0,1800.0,,,,,,,"LINESTRING (-84.123771 40.717377, -84.134325 40.715719)"
240,0,101,100556,hot,99,1,-1,0.22936,1,25.0,1800.0,,,,,,,"LINESTRING (-84.147181 40.702604, -84.151546 40.702511)"
241,0,101,100558,hot,99,1,-1,0.22330,1,25.0,1800.0,,,,,,,"LINESTRING (-84.147179 40.702603, -84.147333 40.705837)"
242,0,102,100543,hot,99,1,-1,0.08333,1,25.0,1800.0,,,,,,,"LINESTRING (-84.156116 40.687646, -84.156159 40.686438)"
243,0,102,100545,hot,99,1,-1,0.25720,1,25.0,1800.0,,,,,,,"LINESTRING (-84.156114 40.687645, -84.151217 40.687669)"
244,0,103,100553,hot,99,1,-1,0.50019,1,25.0,1800.0,,,,,,,"LINESTRING (-84.127742 40.701175, -84.127563 40.693929)"
245,0,103,100560,hot,99,1,-1,0.51894,1,25.0,1800.0,,,,,,,"LINESTRING (-84.127739 40.701175, -84.129188 40.708615)"
246,0,104,100552,hot,99,1,-1,0.15360,1,25.0,1800.0,,,,,,,"LINESTRING (-84.120342 40.698179, -84.123266 40.698166)"
247,0,105,100526,hot,99,1,-1,0.74792,1,25.0,1800.0,,,,,,,"LINESTRING (-84.165582 40.675456, -84.165445 40.686295)"
248,0,105,100535,hot,99,1,-1,0.76420,1,25.0,1800.0,,,,,,,"LINESTRING (-84.165584 40.675456, -84.165295 40.664383)"
249,0,105,100541,hot,99,1,-1,0.76383,1,25.0,1800.0,,,,,,,"LINESTRING (-84.165583 40.675455, -84.151048 40.675633)"
250,0,106,100540,hot,99,1,-1,0.46042,1,25.0,1800.0,,,,,,,"LINESTRING (-84.142442 40.675761, -84.133681 40.675888)"
251,0,106,100541,hot,99,1,-1,0.45208,1,25.0,1800.0,,,,,,,"LINESTRING (-84.142442 40.675764, -84.151048 40.675635)"
252,0,106,100546,hot,99,1,-1,0.74451,1,25.0,1800.0,,,,,,,"LINESTRING (-84.142441 40.675762, -84.142381 40.686553)"
253,0,107,100550,hot,99,1,-1,1.50871,1,25.0,1800.0,,,,,,,"LINESTRING (-84.122376 40.664793, -84.120204 40.686594)"
254,0,107,100624,hot,99,1,-1,0.75398,1,25.0,1800.0,,,,,,,"LINESTRING (-84.122377 40.664792, -84.108029 40.664856)"
255,0,108,101854,hot,99,1,-1,0.04886,1,25.0,1800.0,,,,,,,"LINESTRING (-84.116406 40.739304, -84.116320 40.738599)"
256,0,108,101858,hot,99,1,-1,0.04697,1,25.0,1800.0,,,,,,,"LINESTRING (-84.116404 40.739304, -84.116346 40.739984)"
257,0,109,100027,hot,99,1,-1,0.04318,1,25.0,1800.0,,,,,,,"LINESTRING (-84.108713 40.739277, -84.108651 40.739903)"
258,0,109,100038,hot,99,1,-1,0.04356,1,25.0,1800.0,,,,,,,"LINESTRING (-84.108715 40.739276, -84.107884 40.739232)"
259,0,109,100039,hot,99,1,-1,0.04015,1,25.0,1800.0,,,,,,,"LINESTRING (-84.108715 40.739279, -84.109481 40.739247)"
260,0,109,100041,hot,99,1,-1,0.04867,1,25.0,1800.0,,,,,,,"LINESTRING (-84.108716 40.739277, -84.108775 40.738572)"
261,0,110,100064,hot,99,1,-1,0.09867,1,25.0,1800.0,,,,,,,"LINESTRING (-84.111343 40.736109, -84.109460 40.736112)"
262,0,110,100192,hot,99,1,-1,0.10398,1,25.0,1800.0,,,,,,,"LINESTRING (-84.111344 40.736109, -84.110464 40.734757)"
263,0,110,100255,hot,99,1,-1,0.07330,1,25.0,1800.0,,,,,,,"LINESTRING (-84.111342 40.736109, -84.110551 40.736984)"
264,0,110,101842,hot,99,1,-1,0.11269,1,25.0,1800.0,,,,,,,"LINESTRING (-84.111343 40.736111, -84.113491 40.736114)"
265,0,111,100178,hot,99,1,-1,0.15928,1,25.0,1800.0,,,,,,,"LINESTRING (-84.116495 40.735624, -84.113487 40.735937)"
266,0,111,100179,hot,99,1,-1,0.14564,1,25.0,1800.0,,,,,,,"LINESTRING (-84.116496 40.735626, -84.116492 40.733515)"
267,0,111,101843,hot,99,1,-1,0.14205,1,25.0,1800.0,,,,,,,"LINESTRING (-84.116495 40.735627, -84.119201 40.735617)"
268,0,111,101846,hot,99,1,-1,0.11117,1,25.0,1800.0,,,,,,,"LINESTRING (-84.116494 40.735626, -84.116473 40.737237)"
269,0,112,101813,hot,99,1,-1,0.12727,1,25.0,1800.0,,,,,,,"LINESTRING (-84.141939 40.738640, -84.140475 40.740111)"
270,0,112,101819,hot,99,1,-1,0.25758,1,25.0,1800.0,,,,,,,"LINESTRING (-84.141940 40.738640, -84.137037 40.738793)"
271,0,112,101820,hot,99,1,-1,0.25265,1,25.0,1800.0,,,,,,,"LINESTRING (-84.141940 40.738643, -84.146742 40.738884)"
272,0,112,101822,hot,99,1,-1,0.13295,1,25.0,1800.0,,,,,,,"LINESTRING (-84.141941 40.738642, -84.143395 40.737063)"
273,0,113,101816,hot,99,1,-1,0.11875,1,25.0,1800.0,,,,,,,"LINESTRING (-84.129644 40.738309, -84.129872 40.740020)"
274,0,113,101817,hot,99,1,-1,0.02746,1,25.0,1800.0,,,,,,,"LINESTRING (-84.129645 40.738309, -84.129967 40.738625)"
275,0,113,101827,hot,99,1,-1,0.08693,1,25.0,1800.0,,,,,,,"LINESTRING (-84.129647 40.738309, -84.129893 40.737061)"
276,0,114,100188,hot,99,1,-1,0.17973,1,25.0,1800.0,,,,,,,"LINESTRING (-84.127423 40.733934, -84.127455 40.736538)"
277,0,114,100189,hot,99,1,-1,0.22708,1,25.0,1800.0,,,,,,,"LINESTRING (-84.127423 40.733933, -84.124658 40.736465)"
278,0,114,100216,hot,99,1,-1,0.17330,1,25.0,1800.0,,,,,,,"LINESTRING (-84.127424 40.733935, -84.130724 40.733893)"
279,0,115,100187,hot,99,1,-1,0.17879,1,25.0,1800.0,,,,,,,"LINESTRING (-84.138647 40.733910, -84.137013 40.736183)"
280,0,115,100217,hot,99,1,-1,0.25663,1,25.0,1800.0,,,,,,,"LINESTRING (-84.138648 40.733910, -84.133760 40.733933)"
281,0,115,101829,hot,99,1,-1,0.42595,1,25.0,1800.0,,,,,,,"LINESTRING (-84.138648 40.733912, -84.146763 40.733768)"
282,0,115,101832,hot,99,1,-1,0.24867,1,25.0,1800.0,,,,,,,"LINESTRING (-84.138650 40.733911, -84.138586 40.730308)"
283,0,116,101832,hot,99,1,-1,0.15473,1,25.0,1800.0,,,,,,,"LINESTRING (-84.138612 40.728065, -84.138583 40.730308)"
284,0,116,101837,hot,99,1,-1,0.43939,1,25.0,1800.0,,,,,,,"LINESTRING (-84.138613 40.728067, -84.146974 40.727770)"
285,0,117,100740,hot,99,1,-1,0.09564,1,25.0,1800.0,,,,,,,"LINESTRING (-84.160381 40.735657, -84.160444 40.737042)"
286,0,118,100741,hot,99,1,-1,0.22027,1,25.0,1800.0,,,,,,,"LINESTRING (-84.156076 40.733826, -84.155888 40.737016)"
287,0,118,101829,hot,99,1,-1,0.48883,1,25.0,1800.0,,,,,,,"LINESTRING (-84.156077 40.733824, -84.146763 40.733765)"
288,0,118,104446,hot,99,1,-1,0.45038,1,25.0,1800.0,,,,,,,"LINESTRING (-84.156077 40.733827, -84.164649 40.733529)"
289,0,119,100193,hot,99,1,-1,0.39318,1,25.0,1800.0,,,,,,,"LINESTRING (-84.145946 40.717454, -84.148516 40.722807)"
290,0,119,100498,hot,99,1,-1,0.13617,1,25.0,1800.0,,,,,,,"LINESTRING (-84.145948 40.717453, -84.145580 40.715500)"
291,0,120,100563,hot,99,1,-1,0.32235,1,25.0,1800.0,,,,,,,"LINESTRING (-84.157803 40.719083, -84.151697 40.719583)"
292,0,120,100565,hot,99,1,-1,0.24867,1,25.0,1800.0,,,,,,,"LINESTRING (-84.157802 40.719085, -84.158389 40.722661)"
293,0,120,104447,hot,99,1,-1,0.34943,1,25.0,1800.0,,,,,,,"LINESTRING (-84.157803 40.719086, -84.164042 40.720846)"
294,0,121,100499,hot,99,1,-1,0.57367,1,25.0,1800.0,,,,,,,"LINESTRING (-84.165275 40.708557, -84.175471 40.705568)"
295,0,121,100671,hot,99,1,-1,0.26572,1,25.0,1800.0,,,,,,,"LINESTRING (-84.165276 40.708555, -84.163544 40.704936)"
296,0,122,100507,hot,99,1,-1,0.27860,1,25.0,1800.0,,,,,,,"LINESTRING (-84.179894 40.714470, -84.185073 40.715353)"
297,0,123,100308,hot,99,1,-1,0.12254,1,25.0,1800.0,,,,,,,"LINESTRING (-84.165594 40.691855, -84.165531 40.693633)"
298,0,123,100494,hot,99,1,-1,0.53220,1,25.0,1800.0,,,,,,,"LINESTRING (-84.165596 40.691856, -84.175078 40.689139)"
299,0,123,100526,hot,99,1,-1,0.38371,1,25.0,1800.0,,,,,,,"LINESTRING (-84.165597 40.691855, -84.165448 40.686295)"
300,0,124,100502,hot,99,1,-1,0.65985,1,25.0,1800.0,,,,,,,"LINESTRING (-84.213744 40.707199, -84.213832 40.716762)"
301,0,124,100510,hot,99,1,-1,0.50568,1,25.0,1800.0,,,,,,,"LINESTRING (-84.213745 40.707197, -84.204117 40.707284)"
302,0,124,100511,hot,99,1,-1,0.47992,1,25.0,1800.0,,,,,,,"LINESTRING (-84.213745 40.707200, -84.222885 40.707132)"
303,0,124,100514,hot,99,1,-1,0.78750,1,25.0,1800.0,,,,,,,"LINESTRING (-84.213747 40.707199, -84.211692 40.695894)"
304,0,125,100504,hot,99,1,-1,0.78106,1,25.0,1800.0,,,,,,,"LINESTRING (-84.194909 40.711265, -84.195111 40.722582)"
305,0,125,100508,hot,99,1,-1,0.51705,1,25.0,1800.0,,,,,,,"LINESTRING (-84.194910 40.711264, -84.185063 40.711272)"
306,0,125,100509,hot,99,1,-1,0.48295,1,25.0,1800.0,,,,,,,"LINESTRING (-84.194910 40.711267, -84.204106 40.711184)"
307,0,125,100517,hot,99,1,-1,0.78712,1,25.0,1800.0,,,,,,,"LINESTRING (-84.194911 40.711265, -84.194709 40.699859)"
308,0,126,100309,hot,99,1,-1,0.36250,1,25.0,1800.0,,,,,,,"LINESTRING (-84.181993 40.698415, -84.184523 40.693527)"
309,0,126,100495,hot,99,1,-1,0.36326,1,25.0,1800.0,,,,,,,"LINESTRING (-84.181992 40.698413, -84.175225 40.699511)"
310,0,126,100496,hot,99,1,-1,0.34773,1,25.0,1800.0,,,,,,,"LINESTRING (-84.181991 40.698414, -84.179763 40.703161)"
311,0,127,100515,hot,99,1,-1,0.26667,1,25.0,1800.0,,,,,,,"LINESTRING (-84.209971 40.692399, -84.210063 40.696263)"
312,0,128,100527,hot,99,1,-1,0.57424,1,25.0,1800.0,,,,,,,"LINESTRING (-84.213423 40.675160, -84.203659 40.671420)"
313,0,128,100529,hot,99,1,-1,0.54375,1,25.0,1800.0,,,,,,,"LINESTRING (-84.213423 40.675163, -84.222518 40.671404)"
314,0,128,100531,hot,99,1,-1,0.77973,1,25.0,1800.0,,,,,,,"LINESTRING (-84.213423 40.675162, -84.217093 40.664212)"
315,0,129,100528,hot,99,1,-1,0.17386,1,25.0,1800.0,,,,,,,"LINESTRING (-84.201509 40.663233, -84.203525 40.661235)"
316,0,129,100534,hot,99,1,-1,0.15152,1,25.0,1800.0,,,,,,,"LINESTRING (-84.201507 40.663230, -84.198935 40.664225)"
317,0,130,101889,hot,99,1,-1,0.17614,1,25.0,1800.0,,,,,,,"LINESTRING (-84.116754 40.749156, -84.116798 40.746603)"
318,0,130,101891,hot,99,1,-1,0.17235,1,25.0,1800.0,,,,,,,"LINESTRING (-84.116752 40.749154, -84.113469 40.749202)"
319,0,130,101894,hot,99,1,-1,0.12481,1,25.0,1800.0,,,,,,,"LINESTRING (-84.116751 40.749156, -84.118066 40.750666)"
320,0,131,101891,hot,99,1,-1,0.15095,1,25.0,1800.0,,,,,,,"LINESTRING (-84.111090 40.747974, -84.113469 40.749204)"
321,0,131,101892,hot,99,1,-1,0.19527,1,25.0,1800.0,,,,,,,"LINESTRING (-84.111090 40.747973, -84.110957 40.750802)"
322,0,131,101985,hot,99,1,-1,0.13636,1,25.0,1800.0,,,,,,,"LINESTRING (-84.111091 40.747971, -84.108494 40.747921)"
323,0,131,102015,hot,99,1,-1,0.07443,1,25.0,1800.0,,,,,,,"LINESTRING (-84.111092 40.747972, -84.110551 40.746973)"
324,0,132,100254,hot,99,1,-1,0.02008,1,25.0,1800.0,,,,,,,"LINESTRING (-84.110102 40.743406, -84.110486 40.743416)"
325,0,132,101960,hot,99,1,-1,0.03314,1,25.0,1800.0,,,,,,,"LINESTRING (-84.110102 40.743404, -84.109472 40.743368)"
326,0,133,101882,hot,99,1,-1,0.12405,1,25.0,1800.0,,,,,,,"LINESTRING (-84.116871 40.745148, -84.119235 40.745120)"
327,0,133,101889,hot,99,1,-1,0.10038,1,25.0,1800.0,,,,,,,"LINESTRING (-84.116869 40.745147, -84.116795 40.746602)"
328,0,134,100288,hot,99,1,-1,0.24735,1,25.0,1800.0,,,,,,,"LINESTRING (-84.120695 40.741432, -84.115984 40.741337)"
329,0,134,101869,hot,99,1,-1,0.03087,1,25.0,1800.0,,,,,,,"LINESTRING (-84.120695 40.741435, -84.121270 40.741340)"
330,0,134,101911,hot,99,1,-1,0.09792,1,25.0,1800.0,,,,,,,"LINESTRING (-84.120696 40.741434, -84.120788 40.740015)"
331,0,134,102000,hot,99,1,-1,0.23106,1,25.0,1800.0,,,,,,,"LINESTRING (-84.120695 40.741432, -84.116503 40.742457)"
332,0,135,100011,hot,99,1,-1,0.04848,1,25.0,1800.0,,,,,,,"LINESTRING (-84.108781 40.740621, -84.108701 40.741323)"
333,0,135,100024,hot,99,1,-1,0.04735,1,25.0,1800.0,,,,,,,"LINESTRING (-84.108782 40.740620, -84.107881 40.740632)"
334,0,135,100025,hot,99,1,-1,0.03542,1,25.0,1800.0,,,,,,,"LINESTRING (-84.108782 40.740623, -84.109460 40.740613)"
335,0,135,100027,hot,99,1,-1,0.05000,1,25.0,1800.0,,,,,,,"LINESTRING (-84.108784 40.740621, -84.108654 40.739903)"
336,0,136,101746,hot,99,1,-1,0.18277,1,25.0,1800.0,,,,,,,"LINESTRING (-84.143689 40.756711, -84.147153 40.756992)"
337,0,137,101896,hot,99,1,-1,0.12500,1,25.0,1800.0,,,,,,,"LINESTRING (-84.125486 40.754966, -84.127868 40.754865)"
338,0,138,100264,hot,99,1,-1,0.16061,1,25.0,1800.0,,,,,,,"LINESTRING (-84.117746 40.754891, -84.114705 40.754614)"
339,0,138,101894,hot,99,1,-1,0.29205,1,25.0,1800.0,,,,,,,"LINESTRING (-84.117748 40.754892, -84.118068 40.750665)"
340,0,138,101898,hot,99,1,-1,0.33030,1,25.0,1800.0,,,,,,,"LINESTRING (-84.117745 40.754893, -84.121384 40.758801)"
341,0,139,100236,hot,99,1,-1,0.07803,1,25.0,1800.0,,,,,,,"LINESTRING (-84.129652 40.747578, -84.128459 40.748256)"
342,0,139,101766,hot,99,1,-1,0.20436,1,25.0,1800.0,,,,,,,"LINESTRING (-84.129654 40.747581, -84.132430 40.745503)"
343,0,139,101799,hot,99,1,-1,0.22443,1,25.0,1800.0,,,,,,,"LINESTRING (-84.129652 40.747581, -84.132635 40.749912)"
344,0,140,100210,hot,99,1,-1,0.22973,1,25.0,1800.0,,,,,,,"LINESTRING (-84.138718 40.748491, -84.143096 40.748496)"
345,0,140,101798,hot,99,1,-1,0.10379,1,25.0,1800.0,,,,,,,"LINESTRING (-84.138717 40.748489, -84.137879 40.749851)"
346,0,141,100748,hot,99,1,-1,0.10492,1,25.0,1800.0,,,,,,,"LINESTRING (-84.149133 40.750508, -84.149082 40.748988)"
347,0,141,101797,hot,99,1,-1,0.10814,1,25.0,1800.0,,,,,,,"LINESTRING (-84.149131 40.750507, -84.147072 40.750592)"
348,0,142,100742,hot,99,1,-1,0.12367,1,25.0,1800.0,,,,,,,"LINESTRING (-84.150466 40.738877, -84.150696 40.737091)"
349,0,142,100743,hot,99,1,-1,0.07557,1,25.0,1800.0,,,,,,,"LINESTRING (-84.150464 40.738877, -84.150497 40.739973)"
350,0,142,101820,hot,99,1,-1,0.19527,1,25.0,1800.0,,,,,,,"LINESTRING (-84.150465 40.738876, -84.146743 40.738881)"
351,0,143,100209,hot,99,1,-1,0.22197,1,25.0,1800.0,,,,,,,"LINESTRING (-84.141776 40.743162, -84.143041 40.746232)"
352,0,143,100244,hot,99,1,-1,0.24242,1,25.0,1800.0,,,,,,,"LINESTRING (-84.141777 40.743162, -84.145104 40.745600)"
353,0,143,101808,hot,99,1,-1,0.25189,1,25.0,1800.0,,,,,,,"LINESTRING (-84.141777 40.743160, -84.137090 40.743952)"
354,0,143,101812,hot,99,1,-1,0.21458,1,25.0,1800.0,,,,,,,"LINESTRING (-84.141779 40.743161, -84.141977 40.740054)"
355,0,144,101806,hot,99,1,-1,0.15189,1,25.0,1800.0,,,,,,,"LINESTRING (-84.129995 40.741701, -84.129957 40.743903)"
356,0,144,101807,hot,99,1,-1,0.14640,1,25.0,1800.0,,,,,,,"LINESTRING (-84.129996 40.741703, -84.132372 40.742814)"
357,0,144,101816,hot,99,1,-1,0.11610,1,25.0,1800.0,,,,,,,"LINESTRING (-84.129998 40.741701, -84.129874 40.740020)"
358,0,144,101874,hot,99,1,-1,0.13617,1,25.0,1800.0,,,,,,,"LINESTRING (-84.129996 40.741700, -84.127718 40.742649)"
359,0,145,100231,hot,99,1,-1,0.22898,1,25.0,1800.0,,,,,,,"LINESTRING (-84.162880 40.772305, -84.160824 40.769378)"
360,0,145,101748,hot,99,1,-1,0.06553,1,25.0,1800.0,,,,,,,"LINESTRING (-84.162879 40.772307, -84.164069 40.772598)"
361,0,146,100203,hot,99,1,-1,0.30057,1,25.0,1800.0,,,,,,,"LINESTRING (-84.137147 40.774158, -84.137614 40.769815)"
362,0,146,100269,hot,99,1,-1,0.48011,1,25.0,1800.0,,,,,,,"LINESTRING (-84.137146 40.774156, -84.128026 40.774754)"
363,0,146,101787,hot,99,1,-1,0.42178,1,25.0,1800.0,,,,,,,"LINESTRING (-84.137145 40.774158, -84.137949 40.780239)"
364,0,147,101789,hot,99,1,-1,0.11345,1,25.0,1800.0,,,,,,,"LINESTRING (-84.145254 40.765060, -84.147153 40.764272)"
365,0,147,101791,hot,99,1,-1,0.30985,1,25.0,1800.0,,,,,,,"LINESTRING (-84.145255 40.765058, -84.144528 40.760601)"
366,0,148,100246,hot,99,1,-1,0.24602,1,25.0,1800.0,,,,,,,"LINESTRING (-84.153155 40.756766, -84.148516 40.756245)"
367,0,149,101751,hot,99,1,-1,0.72746,1,25.0,1800.0,,,,,,,"LINESTRING (-84.174282 40.765956, -84.174149 40.755416)"
368,0,149,101754,hot,99,1,-1,0.53163,1,25.0,1800.0,,,,,,,"LINESTRING (-84.174280 40.765958, -84.184409 40.765762)"
369,0,149,101756,hot,99,1,-1,0.47083,1,25.0,1800.0,,,,,,,"LINESTRING (-84.174280 40.765955, -84.165312 40.765728)"
370,0,150,100744,hot,99,1,-1,0.46250,1,25.0,1800.0,,,,,,,"LINESTRING (-84.159866 40.746620, -84.159749 40.739917)"
371,0,150,100747,hot,99,1,-1,0.26667,1,25.0,1800.0,,,,,,,"LINESTRING (-84.159864 40.746622, -84.164946 40.746587)"
372,0,150,100749,hot,99,1,-1,0.40644,1,25.0,1800.0,,,,,,,"LINESTRING (-84.159864 40.746619, -84.153629 40.750115)"
373,0,151,100737,hot,99,1,-1,0.74905,1,25.0,1800.0,,,,,,,"LINESTRING (-84.174510 40.747639, -84.174932 40.736790)"
374,0,151,101752,hot,99,1,-1,0.64337,1,25.0,1800.0,,,,,,,"LINESTRING (-84.174507 40.747639, -84.179418 40.756180)"
375,0,152,100313,hot,99,1,-1,0.54280,1,25.0,1800.0,,,,,,,"LINESTRING (-84.194407 40.729648, -84.204304 40.727369)"
376,0,152,100730,hot,99,1,-1,0.50511,1,25.0,1800.0,,,,,,,"LINESTRING (-84.194405 40.729647, -84.192787 40.736863)"
377,0,153,100701,hot,99,1,-1,1.23049,1,25.0,1800.0,,,,,,,"LINESTRING (-84.216622 40.798852, -84.214646 40.816617)"
378,0,153,100704,hot,99,1,-1,0.71951,1,25.0,1800.0,,,,,,,"LINESTRING (-84.216623 40.798851, -84.203423 40.801698)"
379,0,153,100707,hot,99,1,-1,0.46250,1,25.0,1800.0,,,,,,,"LINESTRING (-84.216624 40.798852, -84.215979 40.792167)"
