first_column,agent_id,o_zone_id,d_zone_id,path_id,display_code,impacted_flag,info_receiving_flag,diverted_flag,agent_type_no,agent_type,PCE_unit,demand_period,volume,toll,departure_time,travel_time,distance_km,distance_mile,speed_kmph,speed_mph,waiting_time,max_link_waiting_time,max_wait_link,node_sequence,time_sequence
,87,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.0951,11.8382,23.1696,14.4000,117.4313,72.9840,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.191650;847.991638;848.791687;849.591675;850.391663;851.283325;852.162476;853.041687;856.250000;857.133362;857.933350;858.933350;
,88,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.1359,11.8475,23.1696,14.4000,117.3396,72.9270,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.254150;848.054138;848.854187;849.654175;850.466675;851.345825;852.224976;853.104187;856.304138;857.183350;857.983337;858.983337;
,89,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.1766,11.8400,23.1696,14.4000,117.4131,72.9727,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.287476;848.087524;848.887512;849.687500;850.495850;851.375000;852.254150;853.133362;856.333313;857.216675;858.016663;859.016663;
,90,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.1674,11.8368,23.1696,14.4000,117.4453,72.9927,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.266663;848.066650;848.866638;849.666687;850.466675;851.345825;852.224976;853.104187;856.304138;857.204163;858.004150;859.004150;
,91,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.2081,11.8502,23.1696,14.4000,117.3123,72.9101,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.329163;848.129150;848.929138;849.729187;850.533325;851.412476;852.299988;853.179138;856.379150;857.258362;858.058350;859.058350;
,92,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.2488,11.8345,23.1696,14.4000,117.4684,73.0071,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.366638;848.166687;848.966675;849.766663;850.566650;851.445862;852.325012;853.204163;856.404175;857.283325;858.083313;859.083313;
,93,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.2396,11.8437,23.1696,14.4000,117.3766,72.9501,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.337524;848.137512;848.937500;849.737488;850.537476;851.416687;852.299988;853.179138;856.379150;857.283325;858.083313;859.083313;
,94,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.2803,11.8196,23.1696,14.4000,117.6158,73.0987,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.379150;848.179138;848.979187;849.779175;850.579163;851.458313;852.337524;853.216675;856.416687;857.299988;858.099976;859.099976;
,95,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.3211,11.8414,23.1696,14.4000,117.3997,72.9644,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.433350;848.233337;849.033325;849.833313;850.645813;851.525024;852.404175;853.283325;856.483337;857.362488;858.162476;859.162476;
,96,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.3119,11.8131,23.1696,14.4000,117.6805,73.1389,-0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.408325;848.208313;849.008362;849.808350;850.608337;851.487488;852.366638;853.245850;856.445862;857.325012;858.125000;859.125000;
,97,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.3526,11.8432,23.1696,14.4000,117.3815,72.9531,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.470825;848.270813;849.070862;849.870850;850.679138;851.558350;852.437500;853.316650;856.516663;857.395813;858.195862;859.195862;
,98,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.3934,11.8400,23.1696,14.4000,117.4137,72.9731,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.504150;848.304138;849.104187;849.904175;850.712524;851.591675;852.470825;853.349976;856.549988;857.433350;858.233337;859.233337;
,99,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.3841,11.8367,23.1696,14.4000,117.4460,72.9931,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.483337;848.283325;849.083313;849.883362;850.683350;851.562500;852.441650;853.320862;856.520813;857.420837;858.220825;859.220825;
,100,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.4249,11.8418,23.1696,14.4000,117.3955,72.9618,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.545837;848.345825;849.145813;849.945862;850.750000;851.629150;852.508362;853.387512;856.587524;857.466675;858.266663;859.266663;
,101,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.4656,11.8344,23.1696,14.4000,117.4691,73.0075,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.575012;848.375000;849.174988;849.974976;850.783325;851.662476;852.541687;853.420837;856.620850;857.500000;858.299988;859.299988;
,102,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.4564,11.8436,23.1696,14.4000,117.3774,72.9505,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.554138;848.354187;849.154175;849.954163;850.754150;851.633362;852.512512;853.400024;856.620850;857.500000;858.299988;859.299988;
,103,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.4971,11.8737,23.1696,14.4000,117.0799,72.7657,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.599976;848.400024;849.200012;850.012512;850.825012;851.716675;852.595825;853.474976;856.691650;857.570862;858.370850;859.370850;
,104,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.5378,11.8622,23.1696,14.4000,117.1943,72.8367,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.650024;848.450012;849.250000;850.049988;850.854187;851.733337;852.612488;853.491638;856.691650;857.599976;858.400024;859.400024;
,105,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.5286,11.8672,23.1696,14.4000,117.1440,72.8055,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.650024;848.450012;849.250000;850.049988;850.854187;851.733337;852.612488;853.491638;856.691650;857.595825;858.395813;859.395813;
,106,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.5693,11.8473,23.1696,14.4000,117.3410,72.9279,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.670837;848.470825;849.270813;850.079163;850.891663;851.770813;852.650024;853.529175;856.729187;857.616638;858.416687;859.416687;
,107,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.6101,11.9024,23.1696,14.4000,116.7979,72.5904,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.720825;848.520813;849.320862;850.120850;850.929138;851.816650;852.700012;853.579163;856.795837;857.712524;858.512512;859.512512;
,108,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.6008,11.8825,23.1696,14.4000,116.9937,72.7120,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.720825;848.520813;849.320862;850.120850;850.929138;851.816650;852.700012;853.579163;856.795837;857.683350;858.483337;859.483337;
,109,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.6416,11.8751,23.1696,14.4000,117.0667,72.7574,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.762512;848.562500;849.362488;850.162476;850.962524;851.841675;852.720825;853.599976;856.799988;857.716675;858.516663;859.516663;
,110,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.6823,11.8677,23.1696,14.4000,117.1399,72.8029,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.791687;848.591675;849.391663;850.191650;851.000000;851.879150;852.758362;853.637512;856.837524;857.750000;858.549988;859.549988;
,111,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.6731,11.8727,23.1696,14.4000,117.0897,72.7717,0.1,0.1,,1;3;4;5;6;7;8;9;10;11;12;2;,847.770813;848.570862;849.370850;850.170837;850.970825;851.849976;852.729187;853.608337;856.808350;857.745850;858.545837;859.545837;
,112,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.7139,11.8487,23.1696,14.4000,117.3277,72.9196,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.816650;848.616638;849.416687;850.229187;851.041687;851.920837;852.799988;853.679138;856.883362;857.762512;858.562500;859.562500;
,113,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.7546,11.8621,23.1696,14.4000,117.1949,72.8371,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.866638;848.666687;849.466675;850.266663;851.070862;851.950012;852.829163;853.708313;856.912476;857.816650;858.616638;859.616638;
,114,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.7454,11.8672,23.1696,14.4000,117.1447,72.8059,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.866638;848.666687;849.466675;850.266663;851.070862;851.950012;852.829163;853.708313;856.912476;857.812500;858.612488;859.612488;
,115,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.7861,11.8472,23.1696,14.4000,117.3417,72.9283,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.887512;848.687500;849.487488;850.295837;851.108337;851.987488;852.866638;853.745850;856.945862;857.833313;858.633362;859.633362;
,116,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.8268,11.8565,23.1696,14.4000,117.2501,72.8714,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.937500;848.737488;849.537476;850.337524;851.145813;852.025024;852.904175;853.783325;856.983337;857.883362;858.683350;859.683350;
,117,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.8176,11.8491,23.1696,14.4000,117.3235,72.9170,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.937500;848.737488;849.537476;850.337524;851.145813;852.025024;852.904175;853.783325;856.983337;857.866638;858.666687;859.666687;
,118,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.8583,11.8417,23.1696,14.4000,117.3969,72.9627,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.979187;848.779175;849.579163;850.379150;851.179138;852.058350;852.937500;853.816650;857.016663;857.900024;858.700012;859.700012;
,119,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.8990,11.8634,23.1696,14.4000,117.1817,72.8289,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.008362;848.808350;849.608337;850.408325;851.216675;852.099976;852.983337;853.862488;857.066650;857.962524;858.762512;859.762512;
,120,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.8898,11.8143,23.1696,14.4000,117.6685,73.1315,-0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,847.987488;848.787476;849.587524;850.387512;851.187500;852.066650;852.945862;853.825012;857.025024;857.904175;858.704163;859.704163;
,121,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.9306,11.8486,23.1696,14.4000,117.3284,72.9201,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.033325;848.833313;849.633362;850.445862;851.258362;852.137512;853.016663;853.895813;857.099976;857.979187;858.779175;859.779175;
,122,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.9713,11.8287,23.1696,14.4000,117.5259,73.0428,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.083313;848.883362;849.683350;850.483337;851.283325;852.162476;853.041687;853.920837;857.120850;858.000000;858.799988;859.799988;
,123,1,2,0,0,0,0,0,1,auto,1,PM,1,0,847.9621,11.8379,23.1696,14.4000,117.4341,72.9857,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.083313;848.883362;849.683350;850.483337;851.283325;852.162476;853.041687;853.920837;857.120850;858.000000;858.799988;859.799988;
,124,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.0028,11.8388,23.1696,14.4000,117.4249,72.9801,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.104187;848.904175;849.704163;850.512512;851.325012;852.204163;853.083313;853.962524;857.162476;858.041687;858.841675;859.841675;
,125,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.0436,11.8356,23.1696,14.4000,117.4572,73.0001,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.154175;848.954163;849.754150;850.554138;851.362488;852.241638;853.120850;854.000000;857.200012;858.079163;858.879150;859.879150;
,126,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.0343,11.8449,23.1696,14.4000,117.3654,72.9431,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.154175;848.954163;849.754150;850.554138;851.362488;852.241638;853.120850;854.000000;857.200012;858.079163;858.879150;859.879150;
,127,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.0751,11.8416,23.1696,14.4000,117.3976,72.9631,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.195862;848.995850;849.795837;850.595825;851.395813;852.275024;853.154175;854.033325;857.233337;858.116638;858.916687;859.916687;
,128,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.1158,11.8384,23.1696,14.4000,117.4298,72.9831,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.224976;849.025024;849.825012;850.625000;851.433350;852.316650;853.195862;854.075012;857.275024;858.154175;858.954163;859.954163;
,129,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.1066,11.8143,23.1696,14.4000,117.6692,73.1319,-0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.204163;849.004150;849.804138;850.604187;851.404175;852.283325;853.162476;854.041687;857.241638;858.120850;858.920837;859.920837;
,130,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.1473,11.8485,23.1696,14.4000,117.3291,72.9205,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.250000;849.049988;849.849976;850.662476;851.474976;852.354187;853.233337;854.112488;857.316650;858.195862;858.995850;859.995850;
,131,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.1880,11.8619,23.1696,14.4000,117.1963,72.8380,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.299988;849.099976;849.900024;850.700012;851.504150;852.383362;853.262512;854.154175;857.354187;858.250000;859.049988;860.049988;
,132,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.1788,11.8712,23.1696,14.4000,117.1050,72.7812,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.299988;849.099976;849.900024;850.700012;851.504150;852.383362;853.262512;854.154175;857.354187;858.250000;859.049988;860.049988;
,133,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.2195,11.8638,23.1696,14.4000,117.1782,72.8267,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.320862;849.120850;849.920837;850.729187;851.541687;852.420837;853.299988;854.191650;857.391663;858.283325;859.083313;860.083313;
,134,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.2603,11.8730,23.1696,14.4000,117.0869,72.7700,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.370850;849.170837;849.970825;850.770813;851.579163;852.458313;853.337524;854.233337;857.450012;858.333313;859.133362;860.133362;
,135,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.2510,11.8781,23.1696,14.4000,117.0368,72.7388,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.370850;849.170837;849.970825;850.770813;851.579163;852.458313;853.337524;854.233337;857.450012;858.329163;859.129150;860.129150;
,136,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.2918,11.8582,23.1696,14.4000,117.2333,72.8610,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.391663;849.191650;849.991638;850.799988;851.608337;852.487488;853.366638;854.250000;857.466675;858.349976;859.150024;860.150024;
,137,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.3326,11.8841,23.1696,14.4000,116.9777,72.7021,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.429138;849.229187;850.029175;850.841675;851.650024;852.529175;853.416687;854.304138;857.516663;858.416687;859.216675;860.216675;
,138,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.3233,11.8725,23.1696,14.4000,117.0918,72.7730,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.420837;849.220825;850.029175;850.841675;851.650024;852.529175;853.416687;854.304138;857.516663;858.395813;859.195862;860.195862;
,139,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.3641,11.8693,23.1696,14.4000,117.1238,72.7929,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.466675;849.266663;850.066650;850.870850;851.679138;852.558350;853.437500;854.316650;857.516663;858.433350;859.233337;860.233337;
,140,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.4048,11.8619,23.1696,14.4000,117.1970,72.8384,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.504150;849.304138;850.104187;850.908325;851.708313;852.587524;853.466675;854.345825;857.545837;858.466675;859.266663;860.266663;
,141,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.3956,11.8545,23.1696,14.4000,117.2703,72.8840,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.491638;849.291687;850.095825;850.908325;851.708313;852.587524;853.466675;854.345825;857.545837;858.450012;859.250000;860.250000;
,142,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.4363,11.8470,23.1696,14.4000,117.3438,72.9296,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.537476;849.337524;850.137512;850.945862;851.750000;852.629150;853.508362;854.387512;857.587524;858.483337;859.283325;860.283325;
,143,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.4771,11.8563,23.1696,14.4000,117.2522,72.8727,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.587524;849.387512;850.187500;850.987488;851.787476;852.666687;853.545837;854.424988;857.633362;858.533325;859.333313;860.333313;
,144,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.4678,11.8447,23.1696,14.4000,117.3668,72.9440,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.587524;849.387512;850.187500;850.987488;851.787476;852.666687;853.545837;854.424988;857.633362;858.512512;859.312500;860.312500;
,145,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.5085,11.8248,23.1696,14.4000,117.5645,73.0668,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.608337;849.408325;850.208313;851.016663;851.816650;852.695862;853.575012;854.454163;857.654175;858.533325;859.333313;860.333313;
,146,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.5493,11.8424,23.1696,14.4000,117.3899,72.9583,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.645813;849.445862;850.245850;851.058350;851.866638;852.745850;853.625000;854.512512;857.712524;858.591675;859.391663;860.391663;
,147,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.5400,11.8516,23.1696,14.4000,117.2983,72.9014,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.637512;849.437500;850.245850;851.058350;851.866638;852.745850;853.625000;854.512512;857.712524;858.591675;859.391663;860.391663;
,148,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.5808,11.8317,23.1696,14.4000,117.4957,73.0241,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.683350;849.483337;850.283325;851.087524;851.895813;852.775024;853.654175;854.533325;857.733337;858.612488;859.412476;860.412476;
,149,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.6215,11.8618,23.1696,14.4000,117.1977,72.8389,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.720825;849.520813;850.320862;851.125000;851.937500;852.816650;853.695862;854.595825;857.795837;858.683350;859.483337;860.483337;
,150,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.6123,11.8711,23.1696,14.4000,117.1064,72.7821,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.708313;849.508362;850.312500;851.125000;851.937500;852.816650;853.695862;854.595825;857.795837;858.683350;859.483337;860.483337;
,151,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.6530,11.8470,23.1696,14.4000,117.3444,72.9300,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.754150;849.554138;850.354187;851.162476;851.966675;852.845825;853.724976;854.604187;857.804138;858.700012;859.500000;860.500000;
,152,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.6938,11.8396,23.1696,14.4000,117.4179,72.9757,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.804138;849.604187;850.404175;851.204163;852.004150;852.883362;853.762512;854.641663;857.849976;858.733337;859.533325;860.533325;
,153,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.6845,11.8446,23.1696,14.4000,117.3675,72.9444,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.804138;849.604187;850.404175;851.204163;852.004150;852.883362;853.762512;854.641663;857.849976;858.729187;859.529175;860.529175;
,154,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.7253,11.8372,23.1696,14.4000,117.4410,72.9901,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.825012;849.625000;850.424988;851.233337;852.041687;852.920837;853.799988;854.679138;857.883362;858.762512;859.562500;860.562500;
,155,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.7661,11.8506,23.1696,14.4000,117.3081,72.9074,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.862488;849.662476;850.462524;851.275024;852.083313;852.962524;853.841675;854.737488;857.937500;858.816650;859.616638;860.616638;
,156,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.7568,11.8599,23.1696,14.4000,117.2166,72.8506,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.854187;849.654175;850.462524;851.275024;852.083313;852.962524;853.841675;854.737488;857.937500;858.816650;859.616638;860.616638;
,157,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.7975,11.8358,23.1696,14.4000,117.4551,72.9988,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.900024;849.700012;850.500000;851.299988;852.099976;852.979187;853.858337;854.750000;857.950012;858.833313;859.633362;860.633362;
,158,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.8383,11.8576,23.1696,14.4000,117.2396,72.8649,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.937500;849.737488;850.537476;851.341675;852.154175;853.033325;853.912476;854.812500;858.016663;858.895813;859.695862;860.695862;
,159,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.8290,11.8668,23.1696,14.4000,117.1482,72.8081,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.924988;849.724976;850.529175;851.341675;852.154175;853.033325;853.912476;854.812500;858.016663;858.895813;859.695862;860.695862;
,160,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.8698,11.8302,23.1696,14.4000,117.5104,73.0332,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,848.970825;849.770813;850.570862;851.379150;852.179138;853.058350;853.937500;854.816650;858.016663;858.900024;859.700012;860.700012;
,161,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.9105,11.8270,23.1696,14.4000,117.5427,73.0533,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,849.020813;849.820862;850.620850;851.420837;852.220825;853.099976;853.979187;854.858337;858.058350;858.937500;859.737488;860.737488;
,162,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.9012,11.8362,23.1696,14.4000,117.4509,72.9962,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,849.020813;849.820862;850.620850;851.420837;852.220825;853.099976;853.979187;854.858337;858.058350;858.937500;859.737488;860.737488;
,163,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.9420,11.8330,23.1696,14.4000,117.4831,73.0162,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,849.041687;849.841675;850.641663;851.450012;852.258362;853.137512;854.016663;854.895813;858.095825;858.974976;859.775024;860.775024;
,164,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.9828,11.8672,23.1696,14.4000,117.1440,72.8055,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,849.079163;849.879150;850.679138;851.491638;852.299988;853.179138;854.058350;854.954163;858.154175;859.049988;859.849976;860.849976;
,165,1,2,0,0,0,0,0,1,auto,1,PM,1,0,848.9735,11.8598,23.1696,14.4000,117.2173,72.8510,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,849.070862;849.870850;850.679138;851.491638;852.299988;853.179138;854.058350;854.954163;858.154175;859.033325;859.833313;860.833313;
,166,1,2,0,0,0,0,0,1,auto,1,PM,1,0,849.0143,11.8357,23.1696,14.4000,117.4558,72.9992,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,849.116638;849.916687;850.716675;851.520813;852.333313;853.212524;854.091675;854.970825;858.170837;859.049988;859.849976;860.849976;
,167,1,2,0,0,0,0,0,1,auto,1,PM,1,0,849.0550,11.8450,23.1696,14.4000,117.3640,72.9422,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,849.154175;849.954163;850.754150;851.558350;852.370850;853.250000;854.129150;855.020813;858.220825;859.099976;859.900024;860.900024;
,168,1,2,0,0,0,0,0,1,auto,1,PM,1,0,849.0458,11.8542,23.1696,14.4000,117.2724,72.8853,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,849.141663;849.941650;850.745850;851.558350;852.370850;853.250000;854.129150;855.020813;858.220825;859.099976;859.900024;860.900024;
,169,1,2,0,0,0,0,0,1,auto,1,PM,1,0,849.0865,11.8635,23.1696,14.4000,117.1810,72.8284,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,849.187500;849.987488;850.787476;851.595825;852.400024;853.279175;854.170837;855.062500;858.266663;859.150024;859.950012;860.950012;
,170,1,2,0,0,0,0,0,1,auto,1,PM,1,0,849.1273,11.8644,23.1696,14.4000,117.1719,72.8228,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,849.245850;850.045837;850.858337;851.666687;852.474976;853.354187;854.233337;855.112488;858.312500;859.191650;859.991638;860.991638;
,171,1,2,0,0,0,0,0,1,auto,1,PM,1,0,849.1180,11.8612,23.1696,14.4000,117.2040,72.8428,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,849.216675;850.016663;850.816650;851.625000;852.437500;853.316650;854.208313;855.091675;858.299988;859.179138;859.979187;860.979187;
,172,1,2,0,0,0,0,0,1,auto,1,PM,1,0,849.1588,11.8538,23.1696,14.4000,117.2773,72.8883,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,849.258362;850.058350;850.858337;851.666687;852.474976;853.354187;854.233337;855.112488;858.312500;859.212524;860.012512;861.012512;
,173,1,2,0,0,0,0,0,1,auto,1,PM,1,0,849.1995,11.8505,23.1696,14.4000,117.3095,72.9083,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,849.320862;850.120850;850.924988;851.724976;852.525024;853.404175;854.283325;855.170837;858.370850;859.250000;860.049988;861.049988;
,174,1,2,0,0,0,0,0,1,auto,1,PM,1,0,849.1902,11.8431,23.1696,14.4000,117.3829,72.9540,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,849.287476;850.087524;850.887512;851.695862;852.504150;853.383362;854.266663;855.145813;858.349976;859.233337;860.033325;861.033325;
