od_no,o_zone_id,d_zone_id,o_sindex,d_sindex,o_district_id,d_district_id,agent_type,demand_period,volume,connectivity_flag,s_x_coord,s_y_coord,t_x_coord,t_y_coord,path_FF_travel_time_min,distance_km,distance_mile,
1097,32,40,31,39,0,0,p,AM,2.92,1,-111.943375,40.616454,-111.915638,40.613722,4.7301,4.1866,2.6020,
1098,32,41,31,40,0,0,p,AM,79.99,1,-111.943375,40.616454,-111.938760,40.630427,2.0615,1.9031,1.1828,
1099,33,1,32,0,0,0,p,AM,6.51,1,-111.943535,40.568001,-111.942300,40.624038,6.6182,6.9235,4.3030,
1100,33,2,32,1,0,0,p,AM,4.88,1,-111.943535,40.568001,-111.943739,40.609520,5.3413,5.4276,3.3733,
1101,33,3,32,2,0,0,p,AM,9.83,1,-111.943535,40.568001,-111.943604,40.587762,3.2039,3.0027,1.8662,
1102,33,4,32,3,0,0,p,AM,0.47,1,-111.943535,40.568001,-111.944442,40.573253,1.8814,1.4515,0.9021,
1103,33,5,32,4,0,0,p,AM,3.38,1,-111.943535,40.568001,-111.943762,40.562247,1.7934,1.4785,0.9189,
1104,33,6,32,5,0,0,p,AM,4.50,1,-111.943535,40.568001,-111.938753,40.552997,2.3480,2.0804,1.2930,
1105,33,7,32,6,0,0,p,AM,3.17,1,-111.943535,40.568001,-111.929153,40.555761,3.0870,2.5672,1.5955,
1106,33,8,32,7,0,0,p,AM,0.50,1,-111.943535,40.568001,-111.902749,40.557151,5.0091,4.3449,2.7004,
1107,33,9,32,8,0,0,p,AM,21.61,1,-111.943535,40.568001,-111.899113,40.558973,5.1823,4.4499,2.7656,
1108,33,10,32,9,0,0,p,AM,1.42,1,-111.943535,40.568001,-111.897106,40.569721,6.3837,4.5993,2.8585,
1109,33,11,32,10,0,0,p,AM,28.84,1,-111.943535,40.568001,-111.901030,40.587971,6.5438,5.9396,3.6915,
1110,33,12,32,11,0,0,p,AM,0.77,1,-111.943535,40.568001,-111.906610,40.605960,8.2766,7.6467,4.7525,
1111,33,13,32,12,0,0,p,AM,14.63,1,-111.943535,40.568001,-111.902804,40.610814,7.8541,7.4857,4.6524,
1112,33,14,32,13,0,0,p,AM,17.95,1,-111.943535,40.568001,-111.901884,40.620828,9.0869,8.4946,5.2794,
1113,33,15,32,14,0,0,p,AM,6.73,1,-111.943535,40.568001,-111.910059,40.625783,8.6420,8.1626,5.0731,
1114,33,16,32,15,0,0,p,AM,8.40,1,-111.943535,40.568001,-111.929192,40.626782,7.5009,6.9270,4.3052,
1115,33,17,32,16,0,0,p,AM,6.55,1,-111.943535,40.568001,-111.933868,40.616707,6.3480,6.2288,3.8712,
1116,33,18,32,17,0,0,p,AM,6.38,1,-111.943535,40.568001,-111.934202,40.630776,8.0561,7.7761,4.8329,
1117,33,19,32,18,0,0,p,AM,8.30,1,-111.943535,40.568001,-111.933963,40.567876,1.4400,0.8109,0.5040,
1118,33,20,32,19,0,0,p,AM,6.18,1,-111.943535,40.568001,-111.924114,40.567177,2.9400,1.6557,1.0290,
1119,33,21,32,20,0,0,p,AM,16.56,1,-111.943535,40.568001,-111.913648,40.554715,4.6697,4.0577,2.5219,
1120,33,22,32,21,0,0,p,AM,8.41,1,-111.943535,40.568001,-111.900748,40.562521,5.5429,4.6687,2.9016,
1121,33,23,32,22,0,0,p,AM,3.85,1,-111.943535,40.568001,-111.902492,40.575680,7.0923,4.9879,3.1000,
1122,33,24,32,23,0,0,p,AM,21.70,1,-111.943535,40.568001,-111.907451,40.592344,7.4547,6.4065,3.9817,
1123,33,25,32,24,0,0,p,AM,1.48,1,-111.943535,40.568001,-111.923428,40.584054,4.7895,3.4967,2.1732,
1124,33,26,32,25,0,0,p,AM,2.91,1,-111.943535,40.568001,-111.921418,40.591609,4.3478,3.9530,2.4568,
1125,33,27,32,26,0,0,p,AM,4.49,1,-111.943535,40.568001,-111.943605,40.584092,3.1480,2.5969,1.6140,
1126,33,28,32,27,0,0,p,AM,6.65,1,-111.943535,40.568001,-111.911824,40.577722,6.6050,5.9401,3.6918,
1127,33,30,32,29,0,0,p,AM,2.85,1,-111.943535,40.568001,-111.901834,40.584029,7.1560,5.2118,3.2392,
1128,33,31,32,30,0,0,p,AM,8.89,1,-111.943535,40.568001,-111.944074,40.606326,5.3439,5.0478,3.1372,
1129,33,32,32,31,0,0,p,AM,5.93,1,-111.943535,40.568001,-111.943375,40.616454,6.2803,6.1906,3.8475,
1130,33,34,32,33,0,0,p,AM,14.61,1,-111.943535,40.568001,-111.934408,40.607297,4.9020,4.7989,2.9825,
1131,33,35,32,34,0,0,p,AM,2.12,1,-111.943535,40.568001,-111.924502,40.617134,7.1288,6.3957,3.9750,
1132,33,36,32,35,0,0,p,AM,3.38,1,-111.943535,40.568001,-111.908054,40.616174,8.4259,7.8093,4.8535,
1133,33,37,32,36,0,0,p,AM,6.77,1,-111.943535,40.568001,-111.934352,40.576870,2.3230,1.7630,1.0957,
1134,33,38,32,37,0,0,p,AM,5.91,1,-111.943535,40.568001,-111.936589,40.553565,3.4405,2.3784,1.4782,
1135,33,39,32,38,0,0,p,AM,2.34,1,-111.943535,40.568001,-111.908153,40.571760,5.3385,3.8693,2.4048,
1136,33,40,32,39,0,0,p,AM,1.04,1,-111.943535,40.568001,-111.915638,40.613722,7.9849,7.3758,4.5841,
1137,33,41,32,40,0,0,p,AM,28.56,1,-111.943535,40.568001,-111.938760,40.630427,6.9796,7.3266,4.5535,
1138,34,1,33,0,0,0,p,AM,23.10,1,-111.934408,40.607297,-111.942300,40.624038,2.4084,2.5144,1.5627,
1139,34,2,33,1,0,0,p,AM,17.32,1,-111.934408,40.607297,-111.943739,40.609520,1.1315,1.0185,0.6330,
1140,34,3,33,2,0,0,p,AM,34.92,1,-111.934408,40.607297,-111.943604,40.587762,2.4867,2.6209,1.6289,
1141,34,4,33,3,0,0,p,AM,1.68,1,-111.934408,40.607297,-111.944442,40.573253,4.2740,4.3221,2.6862,
1142,34,5,33,4,0,0,p,AM,12.00,1,-111.934408,40.607297,-111.943762,40.562247,5.2531,5.4652,3.3966,
1143,34,6,33,5,0,0,p,AM,16.00,1,-111.934408,40.607297,-111.938753,40.552997,5.8077,6.0671,3.7707,
1144,34,7,33,6,0,0,p,AM,11.25,1,-111.934408,40.607297,-111.929153,40.555761,6.5467,6.5538,4.0732,
1145,34,8,33,7,0,0,p,AM,1.79,1,-111.934408,40.607297,-111.902749,40.557151,7.6882,7.0794,4.3999,
1146,34,9,33,8,0,0,p,AM,76.74,1,-111.934408,40.607297,-111.899113,40.558973,7.8614,7.1843,4.4651,
1147,34,10,33,9,0,0,p,AM,5.03,1,-111.934408,40.607297,-111.897106,40.569721,7.5954,6.9149,4.2977,
1148,34,11,33,10,0,0,p,AM,102.41,1,-111.934408,40.607297,-111.901030,40.587971,5.8266,5.5578,3.4542,
1149,34,12,33,11,0,0,p,AM,2.74,1,-111.934408,40.607297,-111.906610,40.605960,3.3746,2.8478,1.7699,
1150,34,13,33,12,0,0,p,AM,51.95,1,-111.934408,40.607297,-111.902804,40.610814,2.9521,2.6868,1.6699,
1151,34,14,33,13,0,0,p,AM,63.74,1,-111.934408,40.607297,-111.901884,40.620828,4.1849,3.6957,2.2969,
1152,34,15,33,14,0,0,p,AM,23.89,1,-111.934408,40.607297,-111.910059,40.625783,3.7400,3.3637,2.0906,
1153,34,16,33,15,0,0,p,AM,29.82,1,-111.934408,40.607297,-111.929192,40.626782,2.5989,2.1281,1.3226,
1154,34,17,33,16,0,0,p,AM,23.25,1,-111.934408,40.607297,-111.933868,40.616707,2.0351,1.1461,0.7123,
1155,34,18,33,17,0,0,p,AM,22.64,1,-111.934408,40.607297,-111.934202,40.630776,3.8463,3.3670,2.0926,
1156,34,19,33,18,0,0,p,AM,29.48,1,-111.934408,40.607297,-111.933963,40.567876,4.8997,4.7976,2.9817,
1157,34,20,33,19,0,0,p,AM,21.96,1,-111.934408,40.607297,-111.924114,40.567177,6.1216,5.5929,3.4760,
1158,34,21,33,20,0,0,p,AM,58.80,1,-111.934408,40.607297,-111.913648,40.554715,8.1294,8.0444,4.9996,
1159,34,22,33,21,0,0,p,AM,29.85,1,-111.934408,40.607297,-111.900748,40.562521,7.0959,6.6482,4.1319,
1160,34,23,33,22,0,0,p,AM,13.68,1,-111.934408,40.607297,-111.902492,40.575680,7.9427,7.0240,4.3654,
1161,34,24,33,23,0,0,p,AM,77.05,1,-111.934408,40.607297,-111.907451,40.592344,5.8995,4.5390,2.8210,
1162,34,25,33,24,0,0,p,AM,5.24,1,-111.934408,40.607297,-111.923428,40.584054,4.2725,3.8888,2.4169,
1163,34,26,33,25,0,0,p,AM,10.34,1,-111.934408,40.607297,-111.921418,40.591609,2.8450,2.2373,1.3905,
1164,34,27,33,26,0,0,p,AM,15.95,1,-111.934408,40.607297,-111.943605,40.584092,3.1929,3.0123,1.8721,
1165,34,28,33,27,0,0,p,AM,23.62,1,-111.934408,40.607297,-111.911824,40.577722,5.8878,5.5583,3.4545,
1166,34,30,33,29,0,0,p,AM,10.12,1,-111.934408,40.607297,-111.901834,40.584029,6.4906,5.8637,3.6443,
1167,34,31,33,30,0,0,p,AM,31.57,1,-111.934408,40.607297,-111.944074,40.606326,1.1341,0.6387,0.3969,
1168,34,32,33,31,0,0,p,AM,21.05,1,-111.934408,40.607297,-111.943375,40.616454,2.0705,1.7815,1.1072,
1169,34,33,33,32,0,0,p,AM,9.14,1,-111.934408,40.607297,-111.943535,40.568001,4.9020,4.7989,2.9825,
1170,34,35,33,34,0,0,p,AM,7.54,1,-111.934408,40.607297,-111.924502,40.617134,2.2269,1.5968,0.9924,
1171,34,36,33,35,0,0,p,AM,12.00,1,-111.934408,40.607297,-111.908054,40.616174,3.5239,3.0104,1.8710,
1172,34,37,33,36,0,0,p,AM,24.05,1,-111.934408,40.607297,-111.934352,40.576870,3.8984,3.7789,2.3486,
1173,34,38,33,37,0,0,p,AM,20.98,1,-111.934408,40.607297,-111.936589,40.553565,6.9002,6.3651,3.9559,
1174,34,39,33,38,0,0,p,AM,8.33,1,-111.934408,40.607297,-111.908153,40.571760,7.6086,6.8662,4.2674,
1175,34,40,33,39,0,0,p,AM,3.70,1,-111.934408,40.607297,-111.915638,40.613722,3.0830,2.5769,1.6015,
1176,34,41,33,40,0,0,p,AM,101.41,1,-111.934408,40.607297,-111.938760,40.630427,2.7698,2.9175,1.8132,
1177,35,1,34,0,0,0,p,AM,8.19,1,-111.924502,40.617134,-111.942300,40.624038,2.6450,2.1854,1.3583,
1178,35,2,34,1,0,0,p,AM,6.14,1,-111.924502,40.617134,-111.943739,40.609520,2.9350,2.4436,1.5187,
1179,35,3,34,2,0,0,p,AM,12.39,1,-111.924502,40.617134,-111.943604,40.587762,4.7136,4.2178,2.6214,
1180,35,4,34,3,0,0,p,AM,0.60,1,-111.924502,40.617134,-111.944442,40.573253,6.5009,5.9190,3.6787,
1181,35,5,34,4,0,0,p,AM,4.26,1,-111.924502,40.617134,-111.943762,40.562247,7.4800,7.0620,4.3891,
1182,35,6,34,5,0,0,p,AM,5.67,1,-111.924502,40.617134,-111.938753,40.552997,8.0346,7.6639,4.7632,
1183,35,7,34,6,0,0,p,AM,3.99,1,-111.924502,40.617134,-111.929153,40.555761,8.7736,8.1506,5.0657,
1184,35,8,34,7,0,0,p,AM,0.63,1,-111.924502,40.617134,-111.902749,40.557151,9.2789,7.6745,4.7698,
1185,35,9,34,8,0,0,p,AM,27.22,1,-111.924502,40.617134,-111.899113,40.558973,9.4521,7.7795,4.8350,
1186,35,10,34,9,0,0,p,AM,1.79,1,-111.924502,40.617134,-111.897106,40.569721,9.1861,7.5101,4.6675,
1187,35,11,34,10,0,0,p,AM,36.32,1,-111.924502,40.617134,-111.901030,40.587971,7.4173,6.1529,3.8241,
1188,35,12,34,11,0,0,p,AM,0.97,1,-111.924502,40.617134,-111.906610,40.605960,4.4631,3.6719,2.2821,
1189,35,13,34,12,0,0,p,AM,18.43,1,-111.924502,40.617134,-111.902804,40.610814,4.0406,3.5109,2.1820,
1190,35,14,34,13,0,0,p,AM,22.61,1,-111.924502,40.617134,-111.901884,40.620828,4.2633,3.5666,2.2166,
1191,35,15,34,14,0,0,p,AM,8.47,1,-111.924502,40.617134,-111.910059,40.625783,3.8184,3.2346,2.0103,
1192,35,16,34,15,0,0,p,AM,10.58,1,-111.924502,40.617134,-111.929192,40.626782,1.8097,1.3409,0.8334,
1193,35,17,34,16,0,0,p,AM,8.25,1,-111.924502,40.617134,-111.933868,40.616707,1.4123,0.7953,0.4943,
1194,35,18,34,17,0,0,p,AM,8.03,1,-111.924502,40.617134,-111.934202,40.630776,3.2466,2.2307,1.3864,
1195,35,19,34,18,0,0,p,AM,10.46,1,-111.924502,40.617134,-111.933963,40.567876,7.1266,6.3944,3.9742,
1196,35,20,34,19,0,0,p,AM,7.79,1,-111.924502,40.617134,-111.924114,40.567177,8.0473,6.2384,3.8772,
1197,35,21,34,20,0,0,p,AM,20.86,1,-111.924502,40.617134,-111.913648,40.554715,10.3562,9.6412,5.9921,
1198,35,22,34,21,0,0,p,AM,10.59,1,-111.924502,40.617134,-111.900748,40.562521,8.6866,7.2433,4.5018,
1199,35,23,34,22,0,0,p,AM,4.85,1,-111.924502,40.617134,-111.902492,40.575680,9.5334,7.6191,4.7353,
1200,35,24,34,23,0,0,p,AM,27.33,1,-111.924502,40.617134,-111.907451,40.592344,6.9879,5.3631,3.3332,
1201,35,25,34,24,0,0,p,AM,1.86,1,-111.924502,40.617134,-111.923428,40.584054,5.8632,4.4840,2.7868,
1202,35,26,34,25,0,0,p,AM,3.67,1,-111.924502,40.617134,-111.921418,40.591609,4.3798,3.4443,2.1406,
1203,35,27,34,26,0,0,p,AM,5.66,1,-111.924502,40.617134,-111.943605,40.584092,5.4198,4.6091,2.8646,
1204,35,28,34,27,0,0,p,AM,8.38,1,-111.924502,40.617134,-111.911824,40.577722,7.4784,6.1535,3.8244,
1205,35,30,34,29,0,0,p,AM,3.59,1,-111.924502,40.617134,-111.901834,40.584029,8.0812,6.4588,4.0142,
1206,35,31,34,30,0,0,p,AM,11.20,1,-111.924502,40.617134,-111.944074,40.606326,3.3610,2.2355,1.3894,
1207,35,32,34,31,0,0,p,AM,7.47,1,-111.924502,40.617134,-111.943375,40.616454,2.8423,1.6006,0.9948,
1208,35,33,34,32,0,0,p,AM,3.24,1,-111.924502,40.617134,-111.943535,40.568001,7.1288,6.3957,3.9750,
1209,35,34,34,33,0,0,p,AM,18.40,1,-111.924502,40.617134,-111.934408,40.607297,2.2269,1.5968,0.9924,
1210,35,36,34,35,0,0,p,AM,4.26,1,-111.924502,40.617134,-111.908054,40.616174,4.1293,3.3900,2.1069,
1211,35,37,34,36,0,0,p,AM,8.53,1,-111.924502,40.617134,-111.934352,40.576870,6.1253,5.3758,3.3411,
1212,35,38,34,37,0,0,p,AM,7.44,1,-111.924502,40.617134,-111.936589,40.553565,9.1271,7.9619,4.9484,
1213,35,39,34,38,0,0,p,AM,2.95,1,-111.924502,40.617134,-111.908153,40.571760,9.1993,7.4613,4.6372,
1214,35,40,34,39,0,0,p,AM,1.31,1,-111.924502,40.617134,-111.915638,40.613722,4.1714,3.4009,2.1137,
1215,35,41,34,40,0,0,p,AM,35.97,1,-111.924502,40.617134,-111.938760,40.630427,3.0064,2.5885,1.6088,
1216,36,1,35,0,0,0,p,AM,3.71,1,-111.908054,40.616174,-111.942300,40.624038,3.8666,3.5043,2.1780,
1217,36,2,35,1,0,0,p,AM,2.78,1,-111.908054,40.616174,-111.943739,40.609520,4.2320,3.8571,2.3972,
1218,36,3,35,2,0,0,p,AM,5.61,1,-111.908054,40.616174,-111.943604,40.587762,6.0106,5.6313,3.4999,
1219,36,4,35,3,0,0,p,AM,0.27,1,-111.908054,40.616174,-111.944442,40.573253,7.7979,7.3325,4.5572,
1220,36,5,35,4,0,0,p,AM,1.93,1,-111.908054,40.616174,-111.943762,40.562247,8.7770,8.4756,5.2676,
1221,36,6,35,5,0,0,p,AM,2.57,1,-111.908054,40.616174,-111.938753,40.552997,9.3316,9.0775,5.6417,
1222,36,7,35,6,0,0,p,AM,1.81,1,-111.908054,40.616174,-111.929153,40.555761,10.0706,9.5642,5.9442,
1223,36,8,35,7,0,0,p,AM,0.29,1,-111.908054,40.616174,-111.902749,40.557151,7.6408,5.6598,3.5176,
1224,36,9,35,8,0,0,p,AM,12.33,1,-111.908054,40.616174,-111.899113,40.558973,7.8140,5.7647,3.5828,
1225,36,10,35,9,0,0,p,AM,0.81,1,-111.908054,40.616174,-111.897106,40.569721,7.5480,5.4953,3.4154,
1226,36,11,35,10,0,0,p,AM,16.45,1,-111.908054,40.616174,-111.901030,40.587971,5.5209,3.8455,2.3900,
1227,36,12,35,11,0,0,p,AM,0.44,1,-111.908054,40.616174,-111.906610,40.605960,2.3979,1.6500,1.0255,
1228,36,13,35,12,0,0,p,AM,8.35,1,-111.908054,40.616174,-111.902804,40.610814,1.5030,1.0330,0.6420,
1229,36,14,35,13,0,0,p,AM,10.24,1,-111.908054,40.616174,-111.901884,40.620828,1.7970,1.3251,0.8235,
1230,36,15,35,14,0,0,p,AM,3.84,1,-111.908054,40.616174,-111.910059,40.625783,1.3521,0.9931,0.6172,
1231,36,16,35,15,0,0,p,AM,4.79,1,-111.908054,40.616174,-111.929192,40.626782,3.0314,2.6598,1.6531,
1232,36,17,35,16,0,0,p,AM,3.74,1,-111.908054,40.616174,-111.933868,40.616707,4.1039,3.3756,2.0980,
1233,36,18,35,17,0,0,p,AM,3.64,1,-111.908054,40.616174,-111.934202,40.630776,4.4682,3.5496,2.2061,
1234,36,19,35,18,0,0,p,AM,4.74,1,-111.908054,40.616174,-111.933963,40.567876,8.4236,7.8080,4.8527,
1235,36,20,35,19,0,0,p,AM,3.53,1,-111.908054,40.616174,-111.924114,40.567177,9.3443,7.6520,4.7557,
1236,36,21,35,20,0,0,p,AM,9.45,1,-111.908054,40.616174,-111.913648,40.554715,9.0352,6.6279,4.1193,
1237,36,22,35,21,0,0,p,AM,4.80,1,-111.908054,40.616174,-111.900748,40.562521,7.0486,5.2286,3.2496,
1238,36,23,35,22,0,0,p,AM,2.20,1,-111.908054,40.616174,-111.902492,40.575680,7.8953,5.6043,3.4831,
1239,36,24,35,23,0,0,p,AM,12.38,1,-111.908054,40.616174,-111.907451,40.592344,4.9227,3.3412,2.0766,
1240,36,25,35,24,0,0,p,AM,0.84,1,-111.908054,40.616174,-111.923428,40.584054,7.0221,4.9512,3.0772,
1241,36,26,35,25,0,0,p,AM,1.66,1,-111.908054,40.616174,-111.921418,40.591609,5.6768,4.8578,3.0192,
1242,36,27,35,26,0,0,p,AM,2.56,1,-111.908054,40.616174,-111.943605,40.584092,6.7168,6.0226,3.7431,
1243,36,28,35,27,0,0,p,AM,3.79,1,-111.908054,40.616174,-111.911824,40.577722,5.8404,4.1387,2.5722,
1244,36,30,35,29,0,0,p,AM,1.63,1,-111.908054,40.616174,-111.901834,40.584029,6.1849,4.1514,2.5801,
1245,36,31,35,30,0,0,p,AM,5.07,1,-111.908054,40.616174,-111.944074,40.606326,4.6580,3.6490,2.2679,
1246,36,32,35,31,0,0,p,AM,3.38,1,-111.908054,40.616174,-111.943375,40.616454,4.9434,4.4026,2.7363,
1247,36,33,35,32,0,0,p,AM,1.47,1,-111.908054,40.616174,-111.943535,40.568001,8.4259,7.8093,4.8535,
1248,36,34,35,33,0,0,p,AM,8.33,1,-111.908054,40.616174,-111.934408,40.607297,3.5239,3.0104,1.8710,
1249,36,35,35,34,0,0,p,AM,1.21,1,-111.908054,40.616174,-111.924502,40.617134,4.1293,3.3900,2.1069,
1250,36,37,35,36,0,0,p,AM,3.86,1,-111.908054,40.616174,-111.934352,40.576870,7.4223,6.7893,4.2196,
1251,36,38,35,37,0,0,p,AM,3.37,1,-111.908054,40.616174,-111.936589,40.553565,10.4241,9.3755,5.8269,
1252,36,39,35,38,0,0,p,AM,1.34,1,-111.908054,40.616174,-111.908153,40.571760,7.5613,5.4465,3.3851,
1253,36,40,35,39,0,0,p,AM,0.59,1,-111.908054,40.616174,-111.915638,40.613722,1.6158,1.0951,0.6806,
1254,36,41,35,40,0,0,p,AM,16.29,1,-111.908054,40.616174,-111.938760,40.630427,4.2280,3.9074,2.4285,
1255,37,1,36,0,0,0,p,AM,20.75,1,-111.934352,40.576870,-111.942300,40.624038,5.6146,5.9036,3.6691,
1256,37,2,36,1,0,0,p,AM,15.55,1,-111.934352,40.576870,-111.943739,40.609520,4.3377,4.4077,2.7394,
1257,37,3,36,2,0,0,p,AM,31.36,1,-111.934352,40.576870,-111.943604,40.587762,2.2003,1.9828,1.2323,
1258,37,4,36,3,0,0,p,AM,1.51,1,-111.934352,40.576870,-111.944442,40.573253,1.6950,1.2862,0.7994,
1259,37,5,36,4,0,0,p,AM,10.77,1,-111.934352,40.576870,-111.943762,40.562247,2.6741,2.4293,1.5098,
1260,37,6,36,5,0,0,p,AM,14.37,1,-111.934352,40.576870,-111.938753,40.552997,3.2287,3.0312,1.8839,
1261,37,7,36,6,0,0,p,AM,10.10,1,-111.934352,40.576870,-111.929153,40.555761,3.5029,2.5347,1.5753,
1262,37,8,36,7,0,0,p,AM,1.60,1,-111.934352,40.576870,-111.902749,40.557151,5.2718,3.6491,2.2679,
1263,37,9,36,8,0,0,p,AM,68.91,1,-111.934352,40.576870,-111.899113,40.558973,5.4450,3.7540,2.3331,
1264,37,10,36,9,0,0,p,AM,4.52,1,-111.934352,40.576870,-111.897106,40.569721,5.1790,3.4846,2.1657,
1265,37,11,36,10,0,0,p,AM,91.96,1,-111.934352,40.576870,-111.901030,40.587971,5.3191,4.2078,2.6152,
1266,37,12,36,11,0,0,p,AM,2.46,1,-111.934352,40.576870,-111.906610,40.605960,7.2730,6.6268,4.1186,
1267,37,13,36,12,0,0,p,AM,46.66,1,-111.934352,40.576870,-111.902804,40.610814,6.8505,6.4658,4.0185,
1268,37,14,36,13,0,0,p,AM,57.24,1,-111.934352,40.576870,-111.901884,40.620828,8.0833,7.4747,4.6455,
1269,37,15,36,14,0,0,p,AM,21.45,1,-111.934352,40.576870,-111.910059,40.625783,7.6384,7.1426,4.4392,
1270,37,16,36,15,0,0,p,AM,26.77,1,-111.934352,40.576870,-111.929192,40.626782,6.4973,5.9071,3.6713,
1271,37,17,36,16,0,0,p,AM,20.88,1,-111.934352,40.576870,-111.933868,40.616707,5.3445,5.2088,3.2373,
1272,37,18,36,17,0,0,p,AM,20.33,1,-111.934352,40.576870,-111.934202,40.630776,7.0525,6.7562,4.1990,
1273,37,19,36,18,0,0,p,AM,26.47,1,-111.934352,40.576870,-111.933963,40.567876,2.0163,1.1355,0.7057,
1274,37,20,36,19,0,0,p,AM,19.72,1,-111.934352,40.576870,-111.924114,40.567177,2.5243,1.6076,0.9991,
1275,37,21,36,20,0,0,p,AM,52.81,1,-111.934352,40.576870,-111.913648,40.554715,5.0855,4.0252,2.5017,
1276,37,22,36,21,0,0,p,AM,26.81,1,-111.934352,40.576870,-111.900748,40.562521,4.6796,3.2179,1.9999,
1277,37,23,36,22,0,0,p,AM,12.29,1,-111.934352,40.576870,-111.902492,40.575680,5.8876,3.8732,2.4072,
1278,37,24,36,23,0,0,p,AM,69.19,1,-111.934352,40.576870,-111.907451,40.592344,6.2299,4.6748,2.9054,
1279,37,25,36,24,0,0,p,AM,4.71,1,-111.934352,40.576870,-111.923428,40.584054,2.7876,1.7787,1.1055,
1280,37,26,36,25,0,0,p,AM,9.28,1,-111.934352,40.576870,-111.921418,40.591609,3.1231,2.2213,1.3805,
1281,37,27,36,26,0,0,p,AM,14.33,1,-111.934352,40.576870,-111.943605,40.584092,2.1444,1.5770,0.9801,
1282,37,28,36,27,0,0,p,AM,21.21,1,-111.934352,40.576870,-111.911824,40.577722,5.3802,4.2083,2.6155,
1283,37,30,36,29,0,0,p,AM,9.08,1,-111.934352,40.576870,-111.901834,40.584029,5.9513,4.0971,2.5464,
1284,37,31,36,30,0,0,p,AM,28.35,1,-111.934352,40.576870,-111.944074,40.606326,4.3403,4.0278,2.5033,
1285,37,32,36,31,0,0,p,AM,18.90,1,-111.934352,40.576870,-111.943375,40.616454,5.2767,5.1707,3.2136,
1286,37,33,36,32,0,0,p,AM,8.21,1,-111.934352,40.576870,-111.943535,40.568001,2.3230,1.7630,1.0957,
1287,37,34,36,33,0,0,p,AM,46.58,1,-111.934352,40.576870,-111.934408,40.607297,3.8984,3.7789,2.3486,
1288,37,35,36,34,0,0,p,AM,6.78,1,-111.934352,40.576870,-111.924502,40.617134,6.1253,5.3758,3.3411,
1289,37,36,36,35,0,0,p,AM,10.78,1,-111.934352,40.576870,-111.908054,40.616174,7.4223,6.7893,4.2196,
1290,37,38,36,37,0,0,p,AM,18.84,1,-111.934352,40.576870,-111.936589,40.553565,4.3212,3.3292,2.0691,
1291,37,39,36,38,0,0,p,AM,7.48,1,-111.934352,40.576870,-111.908153,40.571760,4.1338,2.7546,1.7120,
1292,37,40,36,39,0,0,p,AM,3.32,1,-111.934352,40.576870,-111.915638,40.613722,6.9814,6.3558,3.9502,
1293,37,41,36,40,0,0,p,AM,91.07,1,-111.934352,40.576870,-111.938760,40.630427,5.9760,6.3066,3.9196,
1294,38,1,37,0,0,0,p,AM,1.33,1,-111.936589,40.553565,-111.942300,40.624038,8.6164,8.4897,5.2764,
1295,38,2,37,1,0,0,p,AM,1.00,1,-111.936589,40.553565,-111.943739,40.609520,7.3395,6.9938,4.3467,
1296,38,3,37,2,0,0,p,AM,2.02,1,-111.936589,40.553565,-111.943604,40.587762,5.2021,4.5689,2.8396,
1297,38,5,37,4,0,0,p,AM,0.69,1,-111.936589,40.553565,-111.943762,40.562247,2.5611,1.7578,1.0925,
1298,38,6,37,5,0,0,p,AM,0.92,1,-111.936589,40.553565,-111.938753,40.552997,3.1158,2.3598,1.4666,
1299,38,7,37,6,0,0,p,AM,0.65,1,-111.936589,40.553565,-111.929153,40.555761,3.1391,2.1556,1.3397,
1300,38,8,37,7,0,0,p,AM,0.10,1,-111.936589,40.553565,-111.902749,40.557151,5.0611,3.9334,2.4446,
1301,38,9,37,8,0,0,p,AM,4.43,1,-111.936589,40.553565,-111.899113,40.558973,5.2343,4.0383,2.5098,
1302,38,10,37,9,0,0,p,AM,0.29,1,-111.936589,40.553565,-111.897106,40.569721,6.5097,4.9136,3.0538,
1303,38,11,37,10,0,0,p,AM,5.92,1,-111.936589,40.553565,-111.901030,40.587971,8.0212,6.4082,3.9827,
1304,38,12,37,11,0,0,p,AM,0.16,1,-111.936589,40.553565,-111.906610,40.605960,10.2748,9.2129,5.7259,
1305,38,13,37,12,0,0,p,AM,3.00,1,-111.936589,40.553565,-111.902804,40.610814,9.8523,9.0519,5.6258,
1306,38,14,37,13,0,0,p,AM,3.68,1,-111.936589,40.553565,-111.901884,40.620828,11.0851,10.0608,6.2528,
1307,38,15,37,14,0,0,p,AM,1.38,1,-111.936589,40.553565,-111.910059,40.625783,10.6402,9.7288,6.0465,
1308,38,16,37,15,0,0,p,AM,1.72,1,-111.936589,40.553565,-111.929192,40.626782,9.4991,8.4932,5.2786,
1309,38,17,37,16,0,0,p,AM,1.34,1,-111.936589,40.553565,-111.933868,40.616707,8.3463,7.7950,4.8446,
1310,38,18,37,17,0,0,p,AM,1.31,1,-111.936589,40.553565,-111.934202,40.630776,10.0543,9.3423,5.8063,
1311,38,19,37,18,0,0,p,AM,1.70,1,-111.936589,40.553565,-111.933963,40.567876,2.8500,1.6050,0.9975,
1312,38,20,37,19,0,0,p,AM,1.27,1,-111.936589,40.553565,-111.924114,40.567177,3.5302,2.2663,1.4085,
