link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,volume_before_odme,volume_after_odme,volume_diff_odme,obs_count,upper_bound_type,obs_count_dev_odme,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,qdf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_rt,person_vol_hist,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before_sa,volume_after_sa,volume_diff_sa,speed_before_sa,speed_after_sa,speed_diff_sa,DoC_before_sa,DoC_after_sa,Doc_diff_sa,P_before_sa,P_after_sa,P_diff_sa,notes
306,bpr,11181,1352,7.000000,0.638129,0.396600,1.132439,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.133,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
307,bpr,11181,5211,1.000000,0.647944,0.402700,0.832655,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,61.235,-1.000,0.000,61.235,61.235,0.000,,,,0.000,61.235,0.833,46.689,29.018,1.000,0.092,0.092,666.000,0.000,0.000,0.000,1.000,1.000,61.235,0.955,1.142,0.000,0.000,46.690,39.687,0.400,4.000,46.688,39.687,24.659,0.850,24.659,0.850,0.000,0.000,"",61.235,0.000,46.690,46.690,46.690,46.690,46.690,46.689,44.355,46.689,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,61.235,61.235,0.000,46.689,46.689,0.000,0.092,0.092,0.000,0.000,0.000,period-based
308,bpr,11181,11182,1.000000,0.099114,0.061600,0.127369,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,885.829,-1.000,0.000,885.829,885.829,0.000,,,,0.000,885.829,0.187,31.774,19.747,0.681,1.330,1.330,666.000,0.000,0.000,0.000,1.000,1.000,885.829,0.955,1.142,1.322,0.583,46.690,39.687,0.400,4.000,21.406,17.846,54.567,2.765,54.567,2.765,0.883,0.551,"",885.829,0.000,46.690,46.690,46.690,46.690,27.830,19.401,18.383,23.992,41.931,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,885.829,885.829,0.000,31.774,31.774,0.000,1.330,1.330,0.000,1.322,1.322,period-based
309,bpr,11182,5232,1.000000,0.081254,0.050500,0.104418,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,885.829,-1.000,0.000,885.829,885.829,0.000,,,,0.000,885.829,0.154,31.774,19.747,0.681,1.330,1.330,666.000,0.000,0.000,0.000,1.000,1.000,885.829,0.955,1.142,1.322,0.583,46.690,39.687,0.400,4.000,21.406,17.846,44.734,2.267,44.734,2.267,0.724,0.452,"",885.829,0.000,46.690,46.690,46.690,46.690,27.830,19.401,18.383,23.992,41.931,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,885.829,885.829,0.000,31.774,31.774,0.000,1.330,1.330,0.000,1.322,1.322,period-based
310,bpr,11182,11181,1.000000,0.099114,0.061600,0.127369,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,51.285,-1.000,0.000,51.285,51.285,0.000,,,,0.000,51.285,0.127,46.690,29.018,1.000,0.077,0.077,666.000,0.000,0.000,0.000,1.000,1.000,51.285,0.955,1.142,0.000,0.000,46.690,39.687,0.400,4.000,46.689,39.687,3.159,0.109,3.159,0.109,0.000,0.000,"",51.285,0.000,46.690,46.690,46.690,46.690,46.690,46.689,44.355,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,51.285,51.285,0.000,46.690,46.690,0.000,0.077,0.077,0.000,0.000,0.000,period-based
311,bpr,11183,1355,7.000000,0.474977,0.295200,0.842905,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.843,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
312,bpr,11183,1356,7.000000,0.591147,0.367400,1.049062,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.050,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
313,bpr,11183,5215,1.000000,0.315525,0.196100,0.405472,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1227.656,-1.000,0.000,1227.656,1227.656,0.000,,,,0.000,1227.656,1.108,17.091,10.622,0.366,1.843,1.843,666.000,0.000,0.000,0.000,1.000,1.000,1227.656,0.955,1.142,1.919,1.083,46.690,39.687,0.400,4.000,9.562,6.171,240.743,22.678,240.743,22.678,14.377,12.912,"",1227.656,0.000,46.690,46.690,46.690,46.690,8.841,6.562,6.306,7.748,34.533,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,1227.656,1227.656,0.000,17.091,17.091,0.000,1.843,1.843,0.000,1.919,1.919,period-based
314,bpr,11183,5232,1.000000,0.490423,0.304800,0.630229,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,29.642,-1.000,0.000,29.642,29.642,0.000,,,,0.000,29.642,0.631,46.690,29.018,1.000,0.045,0.045,666.000,0.000,0.000,0.000,1.000,1.000,29.642,0.955,1.142,0.000,0.000,46.690,39.687,0.400,4.000,46.690,39.687,9.035,0.312,9.035,0.312,0.000,0.000,"",29.642,0.000,46.690,46.690,46.690,46.690,46.690,46.690,44.355,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,29.642,29.642,0.000,46.690,46.690,0.000,0.045,0.045,0.000,0.000,0.000,period-based
315,bpr,11184,5588,1.000000,0.277553,0.172500,0.430982,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,29.709,-1.000,0.000,29.709,29.709,0.000,,,,0.000,29.709,0.431,38.640,24.015,1.000,0.047,0.047,633.000,0.000,0.000,0.000,1.000,1.000,29.709,0.955,1.142,0.000,0.000,38.640,32.844,0.400,4.000,38.640,32.844,5.125,0.214,5.125,0.214,0.000,0.000,"",29.709,0.000,38.640,38.640,38.640,38.640,38.640,38.640,36.708,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,29.709,29.709,0.000,38.640,38.640,0.000,0.047,0.047,0.000,0.000,0.000,period-based
316,bpr,11184,11257,1.000000,0.539015,0.335000,0.836980,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1011.865,-1.000,0.000,1011.865,1011.865,0.000,,,,0.000,1011.865,1.658,19.521,12.132,0.505,1.599,1.599,633.000,0.000,0.000,0.000,1.000,1.000,1011.865,0.955,1.142,1.631,1.083,38.640,32.844,0.400,4.000,11.807,8.568,338.975,27.957,338.975,27.957,13.833,11.341,"",1011.865,0.000,38.640,38.640,38.640,38.640,13.192,9.232,8.796,11.280,30.963,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,1011.865,1011.865,0.000,19.521,19.521,0.000,1.599,1.599,0.000,1.631,1.631,period-based
317,bpr,11255,5117,2.000000,0.198068,0.123100,0.230669,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,83.196,-1.000,0.000,83.196,83.196,0.000,,,,0.000,83.196,0.231,51.519,32.019,1.000,0.098,0.049,847.000,0.000,0.000,0.000,1.000,2.000,41.598,0.955,1.142,0.000,0.000,51.520,43.792,0.400,4.000,51.520,43.792,10.241,0.320,10.241,0.320,0.000,0.000,"",83.196,0.000,51.520,51.520,51.520,51.520,51.520,51.520,48.944,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,0.000,83.196,83.196,0.000,51.519,51.519,0.000,0.049,0.049,0.000,0.000,0.000,period-based
318,bpr,11255,5118,2.000000,0.307641,0.191200,0.358277,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1229.775,-1.000,0.000,1229.775,1229.775,0.000,,,,0.000,1229.775,0.597,30.913,19.213,0.600,1.452,0.726,847.000,0.000,0.000,0.000,1.000,2.000,614.887,0.955,1.142,0.265,0.000,51.520,43.792,0.400,4.000,45.265,43.705,235.133,12.246,235.133,12.246,4.898,3.601,"",1229.775,0.000,51.520,51.520,51.520,51.520,50.101,47.154,45.968,48.682,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,0.000,1229.775,1229.775,0.000,30.913,30.913,0.000,0.726,0.726,0.000,0.265,0.265,period-based
319,bpr,11257,1404,7.000000,0.223490,0.138900,0.416441,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.417,32.200,20.012,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,32.200,27.370,0.400,4.000,32.200,27.370,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,,0.000,0.000,0.000,0.000,32.200,32.200,0.000,0.000,0.000,0.000,0.000,0.000,period-based
320,bpr,11257,5175,1.000000,0.340625,0.211700,0.528921,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1034.030,-1.000,0.000,1034.030,1034.030,0.000,,,,0.000,1034.030,1.095,18.684,11.612,0.484,1.634,1.634,633.000,0.000,0.000,0.000,1.000,1.000,1034.030,0.955,1.142,1.672,1.083,38.640,32.844,0.400,4.000,11.160,7.956,218.904,18.863,218.904,18.863,9.742,8.133,"",1034.030,0.000,38.640,38.640,38.640,38.640,12.143,8.557,8.163,10.410,30.539,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,1034.030,1034.030,0.000,18.684,18.684,0.000,1.634,1.634,0.000,1.672,1.672,period-based
321,bpr,11257,11184,1.000000,0.539015,0.335000,0.836980,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,29.709,-1.000,0.000,29.709,29.709,0.000,,,,0.000,29.709,0.838,38.640,24.015,1.000,0.047,0.047,633.000,0.000,0.000,0.000,1.000,1.000,29.709,0.955,1.142,0.000,0.000,38.640,32.844,0.400,4.000,38.640,32.844,9.953,0.415,9.953,0.415,0.000,0.000,"",29.709,0.000,38.640,38.640,38.640,38.640,38.640,38.640,36.708,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,29.709,29.709,0.000,38.640,38.640,0.000,0.047,0.047,0.000,0.000,0.000,period-based
322,bpr,11259,1356,7.000000,0.615121,0.382300,1.091607,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.092,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
323,bpr,11259,5214,2.000000,0.210135,0.130600,0.217531,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,110.751,-1.000,0.000,110.751,110.751,0.000,,,,0.000,110.751,0.218,57.957,36.021,1.000,0.136,0.068,814.000,0.000,0.000,0.000,1.000,2.000,55.376,0.955,1.142,0.000,0.000,57.960,49.266,0.400,4.000,57.959,49.266,14.464,0.402,14.464,0.402,0.000,0.000,"",110.751,0.000,57.960,57.960,57.960,57.960,57.960,57.960,55.062,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,0.000,110.751,110.751,0.000,57.957,57.957,0.000,0.068,0.068,0.000,0.000,0.000,period-based
324,bpr,11259,5587,2.000000,0.660494,0.410500,0.683742,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1636.281,-1.000,0.000,1636.281,1636.281,0.000,,,,0.000,1636.281,2.360,16.804,10.444,0.290,2.010,1.005,814.000,0.000,0.000,0.000,1.000,2.000,818.140,0.955,1.142,0.960,0.000,57.960,49.266,0.400,4.000,38.535,36.752,671.693,64.356,671.693,64.356,45.698,42.405,"",1636.281,0.000,57.960,57.960,57.960,57.960,50.453,39.341,37.686,45.039,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,0.000,1636.281,1636.281,0.000,16.804,16.804,0.000,1.005,1.005,0.000,0.960,0.960,period-based
325,bpr,11261,1352,7.000000,0.621557,0.386300,1.103029,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.104,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
326,bpr,11261,1397,7.000000,0.983421,0.611200,1.745201,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.746,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
327,bpr,11261,5208,2.000000,0.345452,0.214700,0.357611,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,293.240,-1.000,0.000,293.240,293.240,0.000,,,,0.000,293.240,0.359,57.814,35.932,0.997,0.360,0.180,814.000,0.000,0.000,0.000,1.000,2.000,146.620,0.955,1.142,0.001,0.000,57.960,49.266,0.400,4.000,57.930,49.266,62.959,1.753,62.959,1.753,0.004,0.000,"",293.240,0.000,57.960,57.960,57.960,57.960,57.955,57.940,55.047,57.950,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,0.000,293.240,293.240,0.000,57.814,57.814,0.000,0.180,0.180,0.000,0.001,0.001,period-based
328,bpr,11261,5214,2.000000,0.457600,0.284400,0.473706,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1203.030,-1.000,0.000,1203.030,1203.030,0.000,,,,0.000,1203.030,0.813,33.783,20.996,0.583,1.478,0.739,814.000,0.000,0.000,0.000,1.000,2.000,601.515,0.955,1.142,0.285,0.000,57.960,49.266,0.400,4.000,50.472,49.137,342.142,16.305,342.142,16.305,6.801,5.124,"",1203.030,0.000,57.960,57.960,57.960,57.960,56.215,52.498,51.301,54.471,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,0.000,1203.030,1203.030,0.000,33.783,33.783,0.000,0.739,0.739,0.000,0.285,0.285,period-based
329,bpr,11281,5214,1.000000,0.714557,0.444100,0.918257,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,556.502,-1.000,0.000,556.502,556.502,0.000,,,,0.000,556.502,0.986,43.508,27.041,0.932,0.836,0.836,666.000,0.000,0.000,0.000,1.000,1.000,556.502,0.955,1.142,0.466,0.000,46.690,39.687,0.400,4.000,37.577,38.954,247.143,9.145,247.143,9.145,0.623,0.000,"",556.502,0.000,46.690,46.690,46.690,46.690,44.506,41.764,41.370,42.322,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,556.502,556.502,0.000,43.508,43.508,0.000,0.836,0.836,0.000,0.466,0.466,period-based
330,bpr,11282,5208,1.000000,0.428959,0.266600,0.456745,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,594.138,-1.000,0.000,594.138,594.138,0.000,,,,0.000,594.138,0.473,54.463,33.849,0.967,0.693,0.693,857.000,0.000,0.000,0.000,1.000,1.000,594.138,0.955,1.142,0.221,0.000,56.350,47.897,0.400,4.000,50.541,47.852,158.397,4.682,158.397,4.682,0.157,0.000,"",594.138,0.000,56.350,56.350,56.350,56.350,55.108,52.857,51.266,53.866,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,,0.000,594.138,594.138,0.000,54.463,54.463,0.000,0.693,0.693,0.000,0.221,0.221,period-based
331,bpr,11489,1360,7.000000,0.381816,0.237300,0.711458,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.712,32.200,20.012,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,32.200,27.370,0.400,4.000,32.200,27.370,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,,0.000,0.000,0.000,0.000,32.200,32.200,0.000,0.000,0.000,0.000,0.000,0.000,period-based
