od_no,o_zone_id,d_zone_id,o_sindex,d_sindex,o_district_id,d_district_id,agent_type,demand_period,volume,connectivity_flag,s_x_coord,s_y_coord,t_x_coord,t_y_coord,path_FF_travel_time_min,distance_km,distance_mile,OD0,OD1,OD2,OD3,OD4,OD5,OD6,OD7,OD8,OD9,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,
532,7,34,6,33,0,0,dms,AM,22.10,1,-111.929153,40.555761,-111.934408,40.607297,6.5467,6.5538,4.0732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
533,7,35,6,34,0,0,p,AM,3.21,1,-111.929153,40.555761,-111.924502,40.617134,8.7736,8.1506,5.0657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
534,7,35,6,34,0,0,dms,AM,3.21,1,-111.929153,40.555761,-111.924502,40.617134,8.7736,8.1506,5.0657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
535,7,36,6,35,0,0,p,AM,5.11,1,-111.929153,40.555761,-111.908054,40.616174,10.0706,9.5642,5.9442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
536,7,36,6,35,0,0,dms,AM,5.11,1,-111.929153,40.555761,-111.908054,40.616174,10.0706,9.5642,5.9442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
537,7,37,6,36,0,0,p,AM,10.24,1,-111.929153,40.555761,-111.934352,40.576870,3.5029,2.5347,1.5753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
538,7,37,6,36,0,0,dms,AM,10.24,1,-111.929153,40.555761,-111.934352,40.576870,3.5029,2.5347,1.5753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
539,7,38,6,37,0,0,p,AM,8.94,1,-111.929153,40.555761,-111.936589,40.553565,3.1391,2.1556,1.3397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
540,7,38,6,37,0,0,dms,AM,8.94,1,-111.929153,40.555761,-111.936589,40.553565,3.1391,2.1556,1.3397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
541,7,39,6,38,0,0,p,AM,3.55,1,-111.929153,40.555761,-111.908153,40.571760,5.2215,4.1384,2.5720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
542,7,39,6,38,0,0,dms,AM,3.55,1,-111.929153,40.555761,-111.908153,40.571760,5.2215,4.1384,2.5720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
543,7,40,6,39,0,0,p,AM,1.58,1,-111.929153,40.555761,-111.915638,40.613722,9.6297,9.1307,5.6748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
544,7,40,6,39,0,0,dms,AM,1.58,1,-111.929153,40.555761,-111.915638,40.613722,9.6297,9.1307,5.6748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
545,7,41,6,40,0,0,p,AM,43.20,1,-111.929153,40.555761,-111.938760,40.630427,8.6243,9.0815,5.6442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
546,7,41,6,40,0,0,dms,AM,43.20,1,-111.929153,40.555761,-111.938760,40.630427,8.6243,9.0815,5.6442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
547,8,1,7,0,0,0,p,AM,1.56,1,-111.902749,40.557151,-111.942300,40.624038,9.1967,9.0092,5.5992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
548,8,1,7,0,0,0,dms,AM,1.56,1,-111.902749,40.557151,-111.942300,40.624038,9.1967,9.0092,5.5992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
549,8,2,7,1,0,0,p,AM,1.17,1,-111.902749,40.557151,-111.943739,40.609520,7.9199,7.5133,4.6695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
550,8,2,7,1,0,0,dms,AM,1.17,1,-111.902749,40.557151,-111.943739,40.609520,7.9199,7.5133,4.6695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
551,8,3,7,2,0,0,p,AM,2.36,1,-111.902749,40.557151,-111.943604,40.587762,5.7825,5.0883,3.1624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
552,8,3,7,2,0,0,dms,AM,2.36,1,-111.902749,40.557151,-111.943604,40.587762,5.7825,5.0883,3.1624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
553,8,4,7,3,0,0,p,AM,0.11,1,-111.902749,40.557151,-111.944442,40.573253,5.4481,4.9842,3.0977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
554,8,4,7,3,0,0,dms,AM,0.11,1,-111.902749,40.557151,-111.944442,40.573253,5.4481,4.9842,3.0977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
555,8,5,7,4,0,0,p,AM,0.81,1,-111.902749,40.557151,-111.943762,40.562247,4.1297,3.7244,2.3147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
556,8,5,7,4,0,0,dms,AM,0.81,1,-111.902749,40.557151,-111.943762,40.562247,4.1297,3.7244,2.3147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
557,8,6,7,5,0,0,p,AM,1.08,1,-111.902749,40.557151,-111.938753,40.552997,4.6843,4.3263,2.6888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
558,8,6,7,5,0,0,dms,AM,1.08,1,-111.902749,40.557151,-111.938753,40.552997,4.6843,4.3263,2.6888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
559,8,7,7,6,0,0,p,AM,0.76,1,-111.902749,40.557151,-111.929153,40.555761,3.7597,3.2069,1.9931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
560,8,7,7,6,0,0,dms,AM,0.76,1,-111.902749,40.557151,-111.929153,40.555761,3.7597,3.2069,1.9931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
561,8,9,7,8,0,0,p,AM,5.19,1,-111.902749,40.557151,-111.899113,40.558973,0.6828,0.5149,0.3200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
562,8,9,7,8,0,0,dms,AM,5.19,1,-111.902749,40.557151,-111.899113,40.558973,0.6828,0.5149,0.3200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
563,8,10,7,9,0,0,p,AM,0.34,1,-111.902749,40.557151,-111.897106,40.569721,1.9582,1.3902,0.8640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
564,8,10,7,9,0,0,dms,AM,0.34,1,-111.902749,40.557151,-111.897106,40.569721,1.9582,1.3902,0.8640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
565,8,11,7,10,0,0,p,AM,6.93,1,-111.902749,40.557151,-111.901030,40.587971,3.4697,2.8849,1.7929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
566,8,11,7,10,0,0,dms,AM,6.93,1,-111.902749,40.557151,-111.901030,40.587971,3.4697,2.8849,1.7929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
567,8,12,7,11,0,0,p,AM,0.19,1,-111.902749,40.557151,-111.906610,40.605960,5.9343,4.4417,2.7605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
568,8,12,7,11,0,0,dms,AM,0.19,1,-111.902749,40.557151,-111.906610,40.605960,5.9343,4.4417,2.7605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
569,8,13,7,12,0,0,p,AM,3.52,1,-111.902749,40.557151,-111.902804,40.610814,6.8579,5.3275,3.3111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
570,8,13,7,12,0,0,dms,AM,3.52,1,-111.902749,40.557151,-111.902804,40.610814,6.8579,5.3275,3.3111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
571,8,14,7,13,0,0,p,AM,4.31,1,-111.902749,40.557151,-111.901884,40.620828,8.1582,6.3872,3.9697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
572,8,14,7,13,0,0,dms,AM,4.31,1,-111.902749,40.557151,-111.901884,40.620828,8.1582,6.3872,3.9697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
573,8,15,7,14,0,0,p,AM,1.62,1,-111.902749,40.557151,-111.910059,40.625783,7.7133,6.0552,3.7633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
574,8,15,7,14,0,0,dms,AM,1.62,1,-111.902749,40.557151,-111.910059,40.625783,7.7133,6.0552,3.7633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
575,8,16,7,15,0,0,p,AM,2.02,1,-111.902749,40.557151,-111.929192,40.626782,9.3926,7.7220,4.7992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
576,8,16,7,15,0,0,dms,AM,2.02,1,-111.902749,40.557151,-111.929192,40.626782,9.3926,7.7220,4.7992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
577,8,17,7,16,0,0,p,AM,1.57,1,-111.902749,40.557151,-111.933868,40.616707,8.9266,8.3144,5.1674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
578,8,17,7,16,0,0,dms,AM,1.57,1,-111.902749,40.557151,-111.933868,40.616707,8.9266,8.3144,5.1674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
579,8,18,7,17,0,0,p,AM,1.53,1,-111.902749,40.557151,-111.934202,40.630776,10.6346,9.8618,6.1291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
580,8,18,7,17,0,0,dms,AM,1.53,1,-111.902749,40.557151,-111.934202,40.630776,10.6346,9.8618,6.1291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
581,8,19,7,18,0,0,p,AM,2.00,1,-111.902749,40.557151,-111.933963,40.567876,4.4006,3.5496,2.2061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
582,8,19,7,18,0,0,dms,AM,2.00,1,-111.902749,40.557151,-111.933963,40.567876,4.4006,3.5496,2.2061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
583,8,20,7,19,0,0,p,AM,1.49,1,-111.902749,40.557151,-111.924114,40.567177,3.5499,2.6481,1.6458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
584,8,20,7,19,0,0,dms,AM,1.49,1,-111.902749,40.557151,-111.924114,40.567177,3.5499,2.6481,1.6458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
585,8,21,7,20,0,0,p,AM,3.98,1,-111.902749,40.557151,-111.913648,40.554715,1.9040,1.3781,0.8565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
586,8,21,7,20,0,0,dms,AM,3.98,1,-111.902749,40.557151,-111.913648,40.554715,1.9040,1.3781,0.8565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
587,8,22,7,21,0,0,p,AM,2.02,1,-111.902749,40.557151,-111.900748,40.562521,1.0434,0.7337,0.4560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
588,8,22,7,21,0,0,dms,AM,2.02,1,-111.902749,40.557151,-111.900748,40.562521,1.0434,0.7337,0.4560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
589,8,23,7,22,0,0,p,AM,0.93,1,-111.902749,40.557151,-111.902492,40.575680,2.6667,1.7788,1.1055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
590,8,23,7,22,0,0,dms,AM,0.93,1,-111.902749,40.557151,-111.902492,40.575680,2.6667,1.7788,1.1055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
591,8,24,7,23,0,0,p,AM,5.22,1,-111.902749,40.557151,-111.907451,40.592344,4.3805,3.3518,2.0831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
592,8,24,7,23,0,0,dms,AM,5.22,1,-111.902749,40.557151,-111.907451,40.592344,4.3805,3.3518,2.0831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
593,8,25,7,24,0,0,p,AM,0.35,1,-111.902749,40.557151,-111.923428,40.584054,4.7126,3.6979,2.2982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
594,8,25,7,24,0,0,dms,AM,0.35,1,-111.902749,40.557151,-111.923428,40.584054,4.7126,3.6979,2.2982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
595,8,26,7,25,0,0,p,AM,0.70,1,-111.902749,40.557151,-111.921418,40.591609,4.6951,3.7091,2.3052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
596,8,26,7,25,0,0,dms,AM,0.70,1,-111.902749,40.557151,-111.921418,40.591609,4.6951,3.7091,2.3052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
597,8,27,7,26,0,0,p,AM,1.08,1,-111.902749,40.557151,-111.943605,40.584092,6.4887,5.4797,3.4056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
598,8,27,7,26,0,0,dms,AM,1.08,1,-111.902749,40.557151,-111.943605,40.584092,6.4887,5.4797,3.4056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
599,8,28,7,27,0,0,p,AM,1.60,1,-111.902749,40.557151,-111.911824,40.577722,2.2577,1.5492,0.9629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
600,8,28,7,27,0,0,dms,AM,1.60,1,-111.902749,40.557151,-111.911824,40.577722,2.2577,1.5492,0.9629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
601,8,30,7,29,0,0,p,AM,0.68,1,-111.902749,40.557151,-111.901834,40.584029,2.7305,2.0027,1.2447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
602,8,30,7,29,0,0,dms,AM,0.68,1,-111.902749,40.557151,-111.901834,40.584029,2.7305,2.0027,1.2447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
603,8,31,7,30,0,0,p,AM,2.14,1,-111.902749,40.557151,-111.944074,40.606326,7.9224,7.1334,4.4334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
604,8,31,7,30,0,0,dms,AM,2.14,1,-111.902749,40.557151,-111.944074,40.606326,7.9224,7.1334,4.4334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
605,8,32,7,31,0,0,p,AM,1.42,1,-111.902749,40.557151,-111.943375,40.616454,8.8589,8.2763,5.1437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
606,8,32,7,31,0,0,dms,AM,1.42,1,-111.902749,40.557151,-111.943375,40.616454,8.8589,8.2763,5.1437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
607,8,33,7,32,0,0,p,AM,0.62,1,-111.902749,40.557151,-111.943535,40.568001,5.0091,4.3449,2.7004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
608,8,33,7,32,0,0,dms,AM,0.62,1,-111.902749,40.557151,-111.943535,40.568001,5.0091,4.3449,2.7004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
609,8,34,7,33,0,0,p,AM,3.51,1,-111.902749,40.557151,-111.934408,40.607297,7.4805,6.8845,4.2788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
610,8,34,7,33,0,0,dms,AM,3.51,1,-111.902749,40.557151,-111.934408,40.607297,7.4805,6.8845,4.2788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
