route_id,agency_id,route_short_name,route_long_name,route_type,route_text_color,route_color,route_url,route_desc
1211,GW,GW:PLY->PNZ,GW train service from PLY to PNZ,2,,,,Train. Standard class only. Reservation not possible
1215,GW,GW:BRI->TAU,GW train service from BRI to TAU,2,,,,Train. Standard class only. Reservation not possible
1216,GW,GW:BRI->WOS,GW train service from BRI to WOS,2,,,,Train. Standard class only. Reservation not possible
187370,GW,GW:BPW->WOS,GW train service from BPW to WOS,2,,,,Train. Standard class only. Reservation not possible
1217,GW,GW:EXM->EXD,GW train service from EXM to EXD,2,,,,Train. Standard class only. Reservation not possible
187371,GW,GW:EXC->EXD,GW train service from EXC to EXD,2,,,,Train. Standard class only. Reservation not possible
1218,GW,GW:BNP->EXD,GW train service from BNP to EXD,2,,,,Train. Standard class only. Reservation not possible
1220,GW,GW:BRI->WOF,GW train service from BRI to WOF,2,,,,Train. Standard class only. Reservation not possible
187375,GW,GW:BPW->WOF,GW train service from BPW to WOF,2,,,,Train. Standard class only. Reservation not possible
1222,GW,GW:BRI->CNM,GW train service from BRI to CNM,2,,,,Train. Standard class only. Reservation not possible
187377,GW,GW:BPW->CNM,GW train service from BPW to CNM,2,,,,Train. Standard class only. Reservation not possible
1223,GW,GW:PLY->EXD,GW train service from PLY to EXD,2,,,,Train. Standard class only. Reservation not possible
1227,GW,GW:EXD->EXM,GW train service from EXD to EXM,2,,,,Train. Standard class only. Reservation not possible
1229,GW,GW:PGN->EXM,GW train service from PGN to EXM,2,,,,Train. Standard class only. Reservation not possible
187392,GW,GW:PGN->EXC,GW train service from PGN to EXC,2,,,,Train. Standard class only. Reservation not possible
1234,GW,GW:TRU->FAL,GW train service from TRU to FAL,2,,,,Train. Standard class only. Reservation not possible
1237,GW,GW:PLY->GSL,GW train service from PLY to GSL,2,,,,Train. Standard class only. Reservation not possible
1240,GW,GW:HOT->TWY,GW train service from HOT to TWY,2,,,,Train. Standard class only. Reservation not possible
1241,GW,GW:TWY->HOT,GW train service from TWY to HOT,2,,,,Train. Standard class only. Reservation not possible
1267,GW,GW:BNP->SJP,GW train service from BNP to SJP,2,,,,Train. Standard class only. Reservation not possible
1269,GW,GW:BSK->RDG,GW train service from BSK to RDG,2,,,,Train. Standard class only. Reservation not possible
1270,GW,GW:RDG->BSK,GW train service from RDG to BSK,2,,,,Train. Standard class only. Reservation not possible
1277,GW,GW:BNP->EXC,GW train service from BNP to EXC,2,,,,Train. Standard class only. Reservation not possible
1278,GW,GW:BRI->SVB,GW train service from BRI to SVB,2,,,,Train. Standard class only. Reservation not possible
202560,GW,GW:BRI->AVN,GW train service from BRI to AVN,2,,,,Train. Standard class only. Reservation not possible
1279,GW,GW:SVB->BRI,GW train service from SVB to BRI,2,,,,Train. Standard class only. Reservation not possible
202563,GW,GW:AVN->BRI,GW train service from AVN to BRI,2,,,,Train. Standard class only. Reservation not possible
1284,GW,GW:RDG->NBY,GW train service from RDG to NBY,2,,,,Train. Standard class only. Reservation not possible
1286,GW,GW:RDG->BDW,GW train service from RDG to BDW,2,,,,Train. Standard class only. Reservation not possible
1294,GW,GW:NBY->RDG,GW train service from NBY to RDG,2,,,,Train. Standard class only. Reservation not possible
1295,GW,GW:LSK->LOO,GW train service from LSK to LOO,2,,,,Train. Standard class only. Reservation not possible
1296,GW,GW:LOO->LSK,GW train service from LOO to LSK,2,,,,Train. Standard class only. Reservation not possible
1310,GW,GW:WSB->SWI,GW train service from WSB to SWI,2,,,,Train. Standard class only. Reservation not possible
1311,GW,GW:TAU->BRI,GW train service from TAU to BRI,2,,,,Train. Standard class only. Reservation not possible
1312,GW,GW:PAD->DID,GW train service from PAD to DID,2,,,,Train. Standard class only. Reservation not possible
202592,GW,GW:SLO->DID,GW train service from SLO to DID,2,,,,Train. Standard class only. Reservation not possible
131927,GW,GW:MAI->DID,GW train service from MAI to DID,2,,,,Train. Standard class only. Reservation not possible
1339,GW,GW:RDG->PAD,GW train service from RDG to PAD,2,,,,Train. Standard class only. Reservation not possible
202614,GW,GW:RDG->SLO,GW train service from RDG to SLO,2,,,,Train. Standard class only. Reservation not possible
1342,GW,GW:DID->PAD,GW train service from DID to PAD,2,,,,Train. Standard class only. Reservation not possible
202615,GW,GW:DID->SLO,GW train service from DID to SLO,2,,,,Train. Standard class only. Reservation not possible
131948,GW,GW:DID->MAI,GW train service from DID to MAI,2,,,,Train. Standard class only. Reservation not possible
1347,GW,GW:PNZ->PLY,GW train service from PNZ to PLY,2,,,,Train. First class available. Reservation not possible
1358,GW,GW:GSL->PLY,GW train service from GSL to PLY,2,,,,Train. Standard class only. Reservation not possible
1360,GW,GW:EXD->PGN,GW train service from EXD to PGN,2,,,,Train. Standard class only. Reservation not possible
170566,GW,GW:EXD->NTA,GW train service from EXD to NTA,2,,,,Train. Standard class only. Reservation not possible
1361,GW,GW:EXM->PGN,GW train service from EXM to PGN,2,,,,Train. Standard class only. Reservation not possible
170567,GW,GW:EXM->NTA,GW train service from EXM to NTA,2,,,,Train. Standard class only. Reservation not possible
187457,GW,GW:EXC->PGN,GW train service from EXC to PGN,2,,,,Train. Standard class only. Reservation not possible
1364,GW,GW:WOS->BRI,GW train service from WOS to BRI,2,,,,Train. Standard class only. Reservation not possible
187473,GW,GW:WOS->BPW,GW train service from WOS to BPW,2,,,,Train. Standard class only. Reservation not possible
1365,GW,GW:WOF->BRI,GW train service from WOF to BRI,2,,,,Train. Standard class only. Reservation not possible
187474,GW,GW:WOF->BPW,GW train service from WOF to BPW,2,,,,Train. Standard class only. Reservation not possible
1367,GW,GW:FAL->TRU,GW train service from FAL to TRU,2,,,,Train. Standard class only. Reservation not possible
131962,GW,GW:ASH->RDG,GW train service from ASH to RDG,2,,,,Train. First class available. Reservation not possible
1385,GW,GW:WEY->SWI,GW train service from WEY to SWI,2,,,,Train. Standard class only. Reservation not possible
113627,GW,GW:WEY->BTH,GW train service from WEY to BTH,2,,,,Train. Standard class only. Reservation not possible
150583,GW,GW:WEY->WSB,GW train service from WEY to WSB,2,,,,Train. Standard class only. Reservation not possible
187485,GW,GW:DCW->SWI,GW train service from DCW to SWI,2,,,,Train. Standard class only. Reservation not possible
1386,GW,GW:WEY->BRI,GW train service from WEY to BRI,2,,,,Train. Standard class only. Reservation not possible
131971,GW,GW:WEY->CLC,GW train service from WEY to CLC,2,,,,Train. Standard class only. Reservation not possible
187486,GW,GW:DCW->BRI,GW train service from DCW to BRI,2,,,,Train. Standard class only. Reservation not possible
1387,GW,GW:DID->OXF,GW replacement bus service from DID to OXF,6,,,,Replacement bus. Standard class only. Reservation not possible
1389,GW,GW:OXF->DID,GW replacement bus service from OXF to DID,6,,,,Replacement bus. Standard class only. Reservation not possible
1390,LM,LM:HFD->WOS,LM train service from HFD to WOS,2,,,,Train. Standard class only. Reservation not possible
93283,LM,LM:GMV->WOS,LM train service from GMV to WOS,2,,,,Train. Standard class only. Reservation not possible
263555,LM,LM:CRE->COV,LM train service from CRE to COV,2,,,,Train. First class available. Reservation possible
1417,LM,LM:CRE->LIV,LM train service from CRE to LIV,2,,,,Train. First class available. Reservation possible
1418,LM,LM:RUG->LIV,LM train service from RUG to LIV,2,,,,Train. First class available. Reservation possible
93285,LM,LM:BHM->LIV,LM train service from BHM to LIV,2,,,,Train. First class available. Reservation possible
1419,LM,LM:NMP->LIV,LM train service from NMP to LIV,2,,,,Train. First class available. Reservation possible
1421,LM,LM:SHR->BHM,LM train service from SHR to BHM,2,,,,Train. Standard class only. Reservation not possible
1423,LM,LM:LIV->BHM,LM train service from LIV to BHM,2,,,,Train. First class available. Reservation possible
267733,LM,LM:CRE->BHM,LM train service from CRE to BHM,2,,,,Train. First class available. Reservation possible
1426,LM,LM:BHM->CRE,LM train service from BHM to CRE,2,,,,Train. First class available. Reservation possible
1427,LM,LM:WOF->BHM,LM train service from WOF to BHM,2,,,,Train. Standard class only. Reservation not possible
1428,LM,LM:WOS->BHM,LM train service from WOS to BHM,2,,,,Train. Standard class only. Reservation not possible
1429,LM,LM:HFD->BHM,LM train service from HFD to BHM,2,,,,Train. Standard class only. Reservation not possible
93293,LM,LM:GMV->BHM,LM train service from GMV to BHM,2,,,,Train. Standard class only. Reservation not possible
1441,LM,LM:NMP->EUS,LM train service from NMP to EUS,2,,,,Train. First class available. Reservation possible
1444,LM,LM:STA->NMP,LM train service from STA to NMP,2,,,,Train. First class available. Reservation possible
253824,LM,LM:BHM->NMP,LM train service from BHM to NMP,2,,,,Train. First class available. Reservation possible
1445,LM,LM:CRE->NMP,LM train service from CRE to NMP,2,,,,Train. First class available. Reservation possible
1446,LM,LM:NMP->CRE,LM train service from NMP to CRE,2,,,,Train. First class available. Reservation possible
1447,LM,LM:CRE->EUS,LM train service from CRE to EUS,2,,,,Train. First class available. Reservation possible
1450,LM,LM:EUS->CRE,LM train service from EUS to CRE,2,,,,Train. First class available. Reservation possible
1465,LM,LM:BHM->HFD,LM train service from BHM to HFD,2,,,,Train. Standard class only. Reservation not possible
246566,LM,LM:BHM->GMV,LM train service from BHM to GMV,2,,,,Train. Standard class only. Reservation not possible
1469,LM,LM:BHM->WOS,LM train service from BHM to WOS,2,,,,Train. Standard class only. Reservation not possible
1477,LM,LM:BHM->WOF,LM train service from BHM to WOF,2,,,,Train. Standard class only. Reservation not possible
267734,LM,LM:NMP->BHM,LM train service from NMP to BHM,2,,,,Train. First class available. Reservation possible
1481,LM,LM:EUS->BHM,LM train service from EUS to BHM,2,,,,Train. First class available. Reservation possible
1484,LM,LM:STA->EUS,LM train service from STA to EUS,2,,,,Train. First class available. Reservation possible
242665,LM,LM:BHM->EUS,LM train service from BHM to EUS,2,,,,Train. First class available. Reservation possible
1490,LM,LM:LIV->EUS,LM train service from LIV to EUS,2,,,,Train. First class available. Reservation possible
1498,LM,LM:MKC->LIV,LM train service from MKC to LIV,2,,,,Train. First class available. Reservation possible
93334,LM,LM:MKC->BHM,LM train service from MKC to BHM,2,,,,Train. First class available. Reservation not possible
1502,LM,LM:EUS->LIV,LM train service from EUS to LIV,2,,,,Train. First class available. Reservation possible
1511,LM,LM:BHM->MKC,LM train service from BHM to MKC,2,,,,Train. First class available. Reservation possible
1512,LM,LM:WVH->WSL,LM train service from WVH to WSL,2,,,,Train. Standard class only. Reservation not possible
1527,LM,LM:WSL->BHM,LM train service from WSL to BHM,2,,,,Train. Standard class only. Reservation not possible
1528,LM,LM:DDG->BSW,LM train service from DDG to BSW,2,,,,Train. Standard class only. Reservation not possible
1529,LM,LM:WOS->HFD,LM train service from WOS to HFD,2,,,,Train. Standard class only. Reservation not possible
93364,LM,LM:WOS->GMV,LM train service from WOS to GMV,2,,,,Train. Standard class only. Reservation not possible
1530,LM,LM:BLY->EUS,LM train service from BLY to EUS,2,,,,Train. First class available. Reservation not possible
1531,LM,LM:GMV->BMO,LM train service from GMV to BMO,2,,,,Train. Standard class only. Reservation not possible
1532,LM,LM:WOF->BMO,LM train service from WOF to BMO,2,,,,Train. Standard class only. Reservation not possible
1533,LM,LM:WOS->BMO,LM train service from WOS to BMO,2,,,,Train. Standard class only. Reservation not possible
1536,LM,LM:GMV->BSW,LM train service from GMV to BSW,2,,,,Train. Standard class only. Reservation not possible
1539,LM,LM:KID->DDG,LM train service from KID to DDG,2,,,,Train. Standard class only. Reservation not possible
1540,LM,LM:SBJ->DDG,LM train service from SBJ to DDG,2,,,,Train. Standard class only. Reservation not possible
1548,LM,LM:LMS->COV,LM train service from LMS to COV,2,,,,Train. Standard class only. Reservation not possible
1560,LM,LM:BSW->DDG,LM train service from BSW to DDG,2,,,,Train. Standard class only. Reservation not possible
267735,LM,LM:WFJ->SAA,LM train service from WFJ to SAA,2,,,,Train. First class available. Reservation not possible
267736,LM,LM:SAA->WFJ,LM train service from SAA to WFJ,2,,,,Train. First class available. Reservation not possible
1629,LM,LM:BMV->BHM,LM train service from BMV to BHM,2,,,,Train. Standard class only. Reservation not possible
1667,LM,LM:COV->NUN,LM train service from COV to NUN,2,,,,Train. Standard class only. Reservation not possible
1669,LM,LM:NUN->COV,LM train service from NUN to COV,2,,,,Train. Standard class only. Reservation not possible
1695,LM,LM:LTV->BHM,LM train service from LTV to BHM,2,,,,Train. Standard class only. Reservation not possible
1697,LM,LM:RDC->BHM,LM train service from RDC to BHM,2,,,,Train. Standard class only. Reservation not possible
1705,LM,LM:COV->LMS,LM train service from COV to LMS,2,,,,Train. Standard class only. Reservation not possible
1723,LM,LM:BHM->RGL,LM train service from BHM to RGL,2,,,,Train. Standard class only. Reservation possible
1724,LM,LM:BHM->BHI,LM train service from BHM to BHI,2,,,,Train. Standard class only. Reservation not possible
267781,LM,LM:BHI->BHM,LM train service from BHI to BHM,2,,,,Train. Standard class only. Reservation not possible
262393,LM,LM:BHM->SHR,LM train service from BHM to SHR,2,,,,Train. Standard class only. Reservation not possible
1742,LM,LM:DDG->SBJ,LM train service from DDG to SBJ,2,,,,Train. Standard class only. Reservation not possible
1750,LM,LM:EUS->MKC,LM train service from EUS to MKC,2,,,,Train. First class available. Reservation not possible
1751,LM,LM:RGL->BHM,LM train service from RGL to BHM,2,,,,Train. First class available. Reservation possible
1753,LM,LM:MKC->EUS,LM train service from MKC to EUS,2,,,,Train. First class available. Reservation not possible
267782,LM,LM:COV->CRE,LM train service from COV to CRE,2,,,,Train. First class available. Reservation possible
267786,LM,LM:BHI->CRE,LM train service from BHI to CRE,2,,,,Train. First class available. Reservation possible
1790,LM,LM:WVH->RGL,LM train service from WVH to RGL,2,,,,Train. Standard class only. Reservation not possible
1798,LM,LM:COV->RGL,LM train service from COV to RGL,2,,,,Train. Standard class only. Reservation possible
1827,LM,LM:LIV->CRE,LM train service from LIV to CRE,2,,,,Train. First class available. Reservation possible
1829,LM,LM:EUS->NMP,LM train service from EUS to NMP,2,,,,Train. First class available. Reservation possible
1847,LM,LM:BHM->BMV,LM train service from BHM to BMV,2,,,,Train. Standard class only. Reservation not possible
1850,LM,LM:FOK->BMV,LM train service from FOK to BMV,2,,,,Train. Standard class only. Reservation not possible
1890,LM,LM:SBJ->SBT,LM train service from SBJ to SBT,2,,,,Train. Standard class only. Reservation not possible
