stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
BEX,BEXHILL,Bexhill,1,50.84104,0.47702,,,,,Europe/London,0
BEY,BNRHYDN,Ben Rhydding,0,53.92571,-1.79743,,,,,Europe/London,0
BFA,BLFSTPT,BELFAST PORT,1,0,0,,,,,Europe/London,0
BFB,BELFBUS,BELFORD BUS,0,0,0,,,,,Europe/London,0
BFC,BLFSTCL,BELFAST LANYON PLACE,1,0,0,,,,,Europe/London,0
BFD,BNTFORD,Brentford,1,51.48755,-0.30965,,,,,Europe/London,0
BFE,BEREFRS,Bere Ferrers,0,50.45128,-4.18143,,,,,Europe/London,0
BFF,BLAENAU,Blaenau Ffestiniog,0,52.99455,-3.93859,,,,,Europe/London,0
BFN,BYFLANH,Byfleet & New Haw,1,51.3498,-0.48139,,,,,Europe/London,0
BFR,BLFR,London Blackfriars,3,51.51181,-0.10333,,,,,Europe/London,0
BGA,BRUNDLG,Brundall Gardens,0,52.62344,1.41842,,,,,Europe/London,0
BGD,BARGOED,Bargoed,1,51.69231,-3.22968,,,,,Europe/London,0
BGE,BROADGR,Broad Green,0,53.4065,-2.89348,,,,,Europe/London,0
BGG,BRGG,Brigg,0,53.54915,-0.48612,,,,,Europe/London,0
BGH,BRHOUSE,Brighouse,1,53.6982,-1.77944,,,,,Europe/London,0
BGI,BRGDDIE,Bargeddie,0,55.85129,-4.07381,,,,,Europe/London,0
BGK,BAGMTLK,BAGULEY MTLK,0,0,0,,,,,Europe/London,0
BGL,BUGLE,Bugle,0,50.40035,-4.7921,,,,,Europe/London,0
BGM,BELNGHM,Bellingham,0,51.43291,-0.01933,,,,,Europe/London,0
BGN,BRGEND,Bridgend,1,51.50697,-3.57528,,,,,Europe/London,0
BGS,BOGSTON,Bogston,0,55.93704,-4.7114,,,,,Europe/London,0
BHA,BOMOHAP,BOURNMTH AIR BUS,0,0,0,,,,,Europe/London,0
BHC,BALLOCH,Balloch,0,56.00293,-4.58349,,,,,Europe/London,0
BHD,BRITHDR,Brithdir,0,51.7103,-3.22872,,,,,Europe/London,0
BHG,BTHGATE,Bathgate,1,55.89715,-3.6361,,,,,Europe/London,0
BHI,BHAMINT,Birmingham International,3,52.45081,-1.72586,,,,,Europe/London,0
BHK,BHILLPK,Bush Hill Park,0,51.64152,-0.06922,,,,,Europe/London,0
BHM,BHAMNWS,Birmingham New Street,3,52.47782,-1.90021,,,,,Europe/London,0
BHN,CATZBHN,BALLYHAUNIS (CIE,0,0,0,,,,,Europe/Dublin,0
BHO,BLCHSRD,Blackhorse Road,1,51.58661,-0.04124,,,,,Europe/London,0
BHP,BLENHEM,BLENHEIM PALACE,0,0,0,,,,,Europe/London,0
BHR,BUILTHR,Builth Road,0,52.16932,-3.42703,,,,,Europe/London,0
BHS,BKHLS,Brockholes,0,53.59697,-1.76969,,,,,Europe/London,0
BIA,BSAUKLD,Bishop Auckland,0,54.6572,-1.67771,,,,,Europe/London,0
BIC,BILERCY,Billericay,1,51.62888,0.41863,,,,,Europe/London,0
BID,BDSTON,Bidston,1,53.40914,-3.07856,,,,,Europe/London,0
BIF,BAROW,Barrow-in-Furness,1,54.119,-3.22612,,,,,Europe/London,0
BIG,BILSHST,Billingshurst,1,51.0152,-0.4503,,,,,Europe/London,0
BIH,CATZBIH,BIRDHILL    (CIE,0,0,0,,,,,Europe/Dublin,0
BIK,BIRKBCK,Birkbeck,0,51.40389,-0.05574,,,,,Europe/London,0
BIL,BLNGHM,Billingham,0,54.60561,-1.27972,,,,,Europe/London,0
BIN,BINGHAM,Bingham,0,52.95419,-0.95154,,,,,Europe/London,0
BIO,BALISTN,Baillieston,0,55.8445,-4.1137,,,,,Europe/London,0
BIP,BSSN,Bishopstone,0,50.78014,0.08276,,,,,Europe/London,0
BIS,BSHPSFD,Bishops Stortford,2,51.86669,0.16489,,,,,Europe/London,0
BIT,BCSTRTN,Bicester Village,2,51.89302,-1.14876,,,,,Europe/London,0
BIW,BIGLSWD,Biggleswade,2,52.08468,-0.26119,,,,,Europe/London,0
BIY,BNGY,Bingley,0,53.84861,-1.83732,,,,,Europe/London,0
BKA,BOOKHAM,Bookham,0,51.28874,-0.38402,,,,,Europe/London,0
BKC,BRKNHDC,Birkenhead Central,1,53.38831,-3.02082,,,,,Europe/London,0
BKD,BLAKEDN,Blakedown,0,52.4064,-2.17687,,,,,Europe/London,0
BKG,BARKING,Barking,1,51.53949,0.0809,,,,,Europe/London,0
BKH,BLKHTH,Blackheath,1,51.4658,0.00887,,,,,Europe/London,0
BKI,BRKNIOM,BIRKENHEAD 12 QUAYS,1,0,0,,,,,Europe/London,0
BKJ,BCKNBUS,Beckenham Junction,9,51.41104,-0.02581,,,,,Europe/London,0
BKL,BICKLEY,Bickley,2,51.4001,0.04524,,,,,Europe/London,0
BKM,BERKHMD,Berkhamsted,0,51.76313,-0.56201,,,,,Europe/London,0
BKN,BRKNHDN,Birkenhead North,1,53.40443,-3.05753,,,,,Europe/London,0
BKO,BRKWOOD,Brookwood,2,51.30376,-0.63575,,,,,Europe/London,0
BKP,BRKNHDP,Birkenhead Park,0,53.39741,-3.0391,,,,,Europe/London,0
BKQ,HAMTSQ,Birkenhead Hamilton Square,2,53.39469,-3.01368,,,,,Europe/London,0
BKR,BLKRDGE,Blackridge,0,55.88425,-3.7508,,,,,Europe/London,0
BKS,BEKSBRN,Bekesbourne,0,51.26136,1.13671,,,,,Europe/London,0
BKT,BLKST,Blake Street,0,52.60488,-1.84491,,,,,Europe/London,0
BKV,BOWKERV,BOWKER VALE MTLK,1,0,0,,,,,Europe/London,0
BKW,BKSWELL,Berkswell,0,52.39588,-1.64284,,,,,Europe/London,0
BLA,BLARATH,Blair Atholl,0,56.76555,-3.85023,,,,,Europe/London,0
BLB,BTLSBDG,Battlesbridge,0,51.62483,0.56529,,,,,Europe/London,0
BLD,BAILDON,Baildon,0,53.85022,-1.75364,,,,,Europe/London,0
BLE,BRMLYSR,Bramley (West Yorks),0,53.80535,-1.63721,,,,,Europe/London,0
BLG,BLGRVE,Bellgrove,1,55.8567,-4.22437,,,,,Europe/London,0
BLH,BLSHL,Bellshill,1,55.81706,-4.0245,,,,,Europe/London,0
BLK,BLRD,Blackrod,0,53.59152,-2.56952,,,,,Europe/London,0
BLL,BRDNML,Bardon Mill,0,54.97449,-2.3465,,,,,Europe/London,0
BLM,BELM,Belmont,0,51.34381,-0.19886,,,,,Europe/London,0
BLN,BLNDLAC,Blundellsands & Crosby,0,53.48768,-3.03986,,,,,Europe/London,0
BLO,BLAYDON,Blaydon,0,54.96579,-1.71258,,,,,Europe/London,0
BLP,BELPER,Belper,1,53.02376,-1.48251,,,,,Europe/London,0
BLT,BLANTYR,Blantyre,0,55.79733,-4.08697,,,,,Europe/London,0
BLV,BLLVUE,Belle Vue,0,53.46237,-2.18051,,,,,Europe/London,0
BLW,BULWELL,Bulwell,0,52.9997,-1.19623,,,,,Europe/London,0
BLX,BLOXWCH,Bloxwich,0,52.6182,-2.01148,,,,,Europe/London,0
BLY,BLTCHLY,Bletchley,2,51.99533,-0.73632,,,,,Europe/London,0
BMA,CATZBMA,BALLYMENA NI,0,0,0,,,,,Europe/London,0
BMB,BMBRBDG,Bamber Bridge,0,53.72687,-2.66077,,,,,Europe/London,0
BMC,BRMCRSS,Bromley Cross,0,53.61404,-2.4109,,,,,Europe/London,0
BMD,BRIMSDN,Brimsdown,0,51.65558,-0.03082,,,,,Europe/London,0
BME,BROOME,Broome,1,52.42277,-2.88521,,,,,Europe/London,0
BMF,BRFT,Broomfleet,0,53.74021,-0.67183,,,,,Europe/London,0
BMG,BARMING,Barming,0,51.2849,0.47896,,,,,Europe/London,0
BMH,BOMO,Bournemouth,1,50.72727,-1.8645,,,,,Europe/London,0
BML,BMHL,Bramhall,0,53.36061,-2.16359,,,,,Europe/London,0
BMM,BLMMTLK,BARLOW M RD MTLK,0,0,0,,,,,Europe/London,0
BMN,BROMLYN,Bromley North,2,51.40833,0.01699,,,,,Europe/London,0
BMO,BHAMMRS,Birmingham Moor Street,2,52.47908,-1.89247,,,,,Europe/London,0
BMP,BRMPTNC,Brampton (Cumbria),0,54.93239,-2.70295,,,,,Europe/London,0
BMR,BRMBRK,Bromborough Rake,0,53.32991,-2.98947,,,,,Europe/London,0
BMS,BROMLYS,Bromley South,2,51.39998,0.01734,,,,,Europe/London,0
BMT,BDMNSTR,Bedminster,0,51.44009,-2.59415,,,,,Europe/London,0
BMV,BRMSGRV,Bromsgrove,2,52.3206,-2.04978,,,,,Europe/London,0
BMY,BMLY,Bramley (Hants),0,51.33029,-1.061,,,,,Europe/London,0
BNA,BAGE,Burnage,0,53.42117,-2.21568,,,,,Europe/London,0
BNC,BURNLYC,Burnley Central,1,53.79351,-2.24497,,,,,Europe/London,0
BND,BNDON,Brandon,0,52.45401,0.62473,,,,,Europe/London,0
BNE,BORNEND,Bourne End,1,51.57712,-0.71047,,,,,Europe/London,0
BNF,BRITFRY,Briton Ferry,0,51.6379,-3.81925,,,,,Europe/London,0
BNG,BANGOR,Bangor (Gwynedd),2,53.22228,-4.13588,,,,,Europe/London,0
BNH,BRNHRST,Barnehurst,1,51.46496,0.15965,,,,,Europe/London,0
BNI,BNSBDGE,Barnes Bridge,0,51.47201,-0.25263,,,,,Europe/London,0
BNK,BENMTLK,BENCHILL MTLK,0,0,0,,,,,Europe/London,0
BNL,BNHL,Barnhill,0,55.87749,-4.223,,,,,Europe/London,0
BNM,BNHAM,Burnham (Berks),0,51.52351,-0.64637,,,,,Europe/London,0
BNP,BRNSTPL,Barnstaple,0,51.07397,-4.06312,,,,,Europe/London,0
BNR,BRWHINS,Brockley Whins,0,54.95954,-1.46135,,,,,Europe/London,0
BNS,BARNES,Barnes,2,51.46709,-0.24216,,,,,Europe/London,0
BNT,BRNGTN,Brinnington,0,53.43212,-2.13512,,,,,Europe/London,0
BNU,CATZBNU,BANTEER     (CIE,0,0,0,,,,,Europe/Dublin,0
BNV,BANAVIE,Banavie,0,56.84331,-5.09543,,,,,Europe/London,0
BNW,BOOTLNS,Bootle New Strand,0,53.45339,-2.99475,,,,,Europe/London,0
BNY,BNSLY,Barnsley,2,53.5543,-1.47716,,,,,Europe/London,0
BOA,BRDFDOA,Bradford-on-Avon,1,51.34491,-2.25233,,,,,Europe/London,0
BOB,BSTBARN,BESSES O' TH' BARN MTLK,0,0,0,,,,,Europe/London,0
BOC,BOOTLE,Bootle (Cumbria),0,54.2913,-3.39386,,,,,Europe/London,0
BOD,BODMNPW,Bodmin Parkway,1,50.44586,-4.66293,,,,,Europe/London,0
BOE,BOTLEY,Botley,0,50.91645,-1.25924,,,,,Europe/London,0
BOG,BOGNORR,Bognor Regis,0,50.78656,-0.67618,,,,,Europe/London,0
BOH,BOSHAM,Bosham,0,50.84275,-0.84743,,,,,Europe/London,0
BOK,BRKLNDS,BROOKLANDS MTLK,0,0,0,,,,,Europe/London,0
BOM,BRMB,Bromborough,0,53.32185,-2.9869,,,,,Europe/London,0
BON,BOLTON,Bolton,2,53.57414,-2.42582,,,,,Europe/London,0
BOP,BOWESPK,Bowes Park,0,51.60701,-0.12058,,,,,Europe/London,0
BOQ,CATZBOQ,BOYLE       (CIE,0,0,0,,,,,Europe/Dublin,0
BOR,BODORGN,Bodorgan,0,53.2043,-4.418,,,,,Europe/London,0
BOT,BOOTLOR,Bootle Oriel Road,0,53.44662,-2.99573,,,,,Europe/London,0
BOW,BOWSTRT,BOW STREET,0,0,0,,,,,Europe/London,0
BPB,BLCKPB,Blackpool Pleasure Beach,0,53.78795,-3.05388,,,,,Europe/London,0
BPK,BRKMNPK,Brookmans Park,0,51.72106,-0.20455,,,,,Europe/London,0
BPL,BARLSOP,Barlaston Orchard Place,1,52.94186,-2.17159,,,,,Europe/London,0
BPN,BLCKPLN,Blackpool North,0,53.82191,-3.04927,,,,,Europe/London,0
BPO,CATZBPO,BRIDPORT BUS X51,0,0,0,,,,,Europe/London,0
BPS,BLCKS,Blackpool South,0,53.7987,-3.04894,,,,,Europe/London,0
BPT,BISHPTN,Bishopton,0,55.90226,-4.50049,,,,,Europe/London,0
BPW,BRSTPWY,Bristol Parkway,2,51.5138,-2.54216,,,,,Europe/London,0
BRA,BRORA,Brora,0,58.01295,-3.85228,,,,,Europe/London,0
BRC,BREICH,Breich,0,55.82731,-3.66813,,,,,Europe/London,0
BRD,MNCRBWY,BROADWAY MTLK,1,0,0,,,,,Europe/London,0
BRE,BRTWOOD,Brentwood,0,51.61361,0.29959,,,,,Europe/London,0
BRF,BRIERFL,Brierfield,0,53.82398,-2.23649,,,,,Europe/London,0
BRG,BORWGAW,Borough Green & Wrotham,1,51.29322,0.30625,,,,,Europe/London,0
BRH,BORTH,Borth,0,52.49103,-4.05018,,,,,Europe/London,0
BRI,BRSTLTM,Bristol Temple Meads,2,51.44914,-2.58132,,,,,Europe/London,0
BRK,BERWICK,Berwick (Sussex),2,50.84038,0.16602,,,,,Europe/London,0
BRL,BRRHL,Barrhill,0,55.097,-4.78178,,,,,Europe/London,0
BRM,BRMOUTH,Barmouth,0,52.72289,-4.0566,,,,,Europe/London,0
BRN,BSDN,Bearsden,0,55.91713,-4.33202,,,,,Europe/London,0
BRO,BOORCHY,Bridge of Orchy,0,56.51587,-4.76299,,,,,Europe/London,0
BRP,BRAMPTN,Brampton (Suffolk),0,52.39544,1.54381,,,,,Europe/London,0
BRR,BRHD,Barrhead,1,55.80375,-4.39728,,,,,Europe/London,0
BRS,BRLANDS,Berrylands,0,51.39905,-0.28071,,,,,Europe/London,0
BRT,BARLSTN,BARLASTON,0,0,0,,,,,Europe/London,0
BRU,BRUTON,Bruton,0,51.11164,-2.44707,,,,,Europe/London,0
BRV,BOURNVL,Bournville,0,52.42696,-1.92642,,,,,Europe/London,0
BRW,BNWK,Brunswick,0,53.38324,-2.97608,,,,,Europe/London,0
BRX,BRIXTON,Brixton,0,51.4633,-0.11418,,,,,Europe/London,0
BRY,BARRY,Barry,1,51.39678,-3.28498,,,,,Europe/London,0
BRZ,MNCRBRM,BURTON ROAD MTLK,0,0,0,,,,,Europe/London,0
BSB,BLEASBY,Bleasby,0,53.04137,-0.94369,,,,,Europe/London,0
BSC,BSCTSTA,Bescot Stadium,0,52.56309,-1.99111,,,,,Europe/London,0
BSD,BSTD,Bearsted,1,51.27582,0.57758,,,,,Europe/London,0
BSE,BSTEDMS,Bury St Edmunds,2,52.25376,0.71331,,,,,Europe/London,0
BSG,CATZBSG,BALLINASLOE (CIE,0,0,0,,,,,Europe/Dublin,0
BSH,BUSHEY,Bushey,1,51.64558,-0.38475,,,,,Europe/London,0
BSI,BALMOSS,Balmossie,0,56.47457,-2.83896,,,,,Europe/London,0
BSJ,BESJOHN,Bedford St Johns,0,52.12948,-0.4675,,,,,Europe/London,0
BSK,BSNGSEB,Basingstoke,9,51.26836,-1.08726,,,,,Europe/London,0
BSL,BEASDAL,Beasdale,0,56.89955,-5.7638,,,,,Europe/London,0
BSM,BRANKSM,Branksome,0,50.72696,-1.91976,,,,,Europe/London,0
BSN,BOSTON,Boston,1,52.97809,-0.031,,,,,Europe/London,0
BSO,BASILDN,Basildon,1,51.56811,0.45679,,,,,Europe/London,0
BSP,BRBYPK,Brondesbury Park,0,51.5407,-0.21013,,,,,Europe/London,0
BSR,BRSR,Broadstairs,0,51.36067,1.43356,,,,,Europe/London,0
BSS,BARASIE,Barassie,1,55.56106,-4.65114,,,,,Europe/London,0
BST,BSSNBUS,BISHOPSTONE HILL RISE,1,0,0,,,,,Europe/London,0
BSU,BRUSTAN,Brunstane,0,55.94251,-3.10099,,,,,Europe/London,0
BSV,BUKSHAW,Buckshaw Parkway,9,53.67334,-2.66083,,,,,Europe/London,0
BSW,BHAMSNH,Birmingham Snow Hill,2,52.48336,-1.89909,,,,,Europe/London,0
BSY,BRBY,Brondesbury,0,51.54517,-0.20231,,,,,Europe/London,0
BTB,BNTBY,Barnetby,1,53.57512,-0.40968,,,,,Europe/London,0
BTD,BLTNODR,Bolton-Upon-Dearne,0,53.51895,-1.31155,,,,,Europe/London,0
BTE,BITERNE,Bitterne,0,50.91822,-1.377,,,,,Europe/London,0
BTF,BOTESFD,Bottesford,0,52.94461,-0.79484,,,,,Europe/London,0
BTG,BGRN,Barnt Green,1,52.36109,-1.99247,,,,,Europe/London,0
BTH,BATHSPA,Bath Spa,2,51.37769,-2.35702,,,,,Europe/London,0
BTL,BATLEY,Batley,0,53.70994,-1.62295,,,,,Europe/London,0
BTN,BRGHTN,Brighton,2,50.829,-0.14128,,,,,Europe/London,0
BTO,BTCHBUS,Betchworth,9,51.24819,-0.26697,,,,,Europe/London,0
BTP,BRAINFP,Braintree Freeport,0,51.86942,0.56843,,,,,Europe/London,0
BTR,BRAINTR,Braintree,0,51.87539,0.55669,,,,,Europe/London,0
BTS,BISLND,Burntisland,0,56.05708,-3.2332,,,,,Europe/London,0
BTT,BTRSBY,Battersby,1,54.45768,-1.09297,,,,,Europe/London,0
BTY,BNTEY,Bentley (Hants),0,51.18123,-0.86813,,,,,Europe/London,0
BUA,BUDESTD,BUDE BUS,0,0,0,,,,,Europe/London,0
BUB,BURNLYB,Burnley Barracks,0,53.79088,-2.25809,,,,,Europe/London,0
BUC,BUCKNHM,Buckenham,0,52.59774,1.47033,,,,,Europe/London,0
BUD,BNSD,Burneside (Cumbria),0,54.35498,-2.76668,,,,,Europe/London,0
BUE,BURES,Bures,0,51.97116,0.76914,,,,,Europe/London,0
BUG,BURGESH,Burgess Hill,2,50.95366,-0.12741,,,,,Europe/London,0
BUH,BROUGH,Brough,1,53.72696,-0.57872,,,,,Europe/London,0
BUI,BRSDE,Burnside (Strathclyde),1,55.81693,-4.20239,,,,,Europe/London,0
BUJ,BRTJYC,Burton Joyce,0,52.98344,-1.04088,,,,,Europe/London,0
BUK,BKNELL,Bucknell,0,52.35738,-2.94738,,,,,Europe/London,0
BUL,BTLRSLA,Butlers Lane,0,52.59247,-1.83802,,,,,Europe/London,0
BUO,BURSLDN,Bursledon,0,50.88369,-1.30503,,,,,Europe/London,0
BUR,BURY,BURY MTLK,1,0,0,,,,,Europe/London,0
BUS,BUSBY,Busby,0,55.78034,-4.2622,,,,,Europe/London,0
BUT,BURTNOT,Burton-on-Trent,2,52.80582,-1.64246,,,,,Europe/London,0
BUU,BRNMONC,Burnham-on-Crouch,0,51.63366,0.81403,,,,,Europe/London,0
BUW,BURLYIW,Burley-in-Wharfedale,0,53.90815,-1.75337,,,,,Europe/London,0
BUX,BUXTON,Buxton,0,53.26072,-1.91286,,,,,Europe/London,0
BUY,BRLEYPK,Burley Park,0,53.81203,-1.57777,,,,,Europe/London,0
BVD,BELVEDR,Belvedere,0,51.49212,0.15229,,,,,Europe/London,0
BWB,BOWBRKH,Bow Brickhill,0,52.0043,-0.69608,,,,,Europe/London,0
BWD,BIRCHWD,Birchwood,0,53.41272,-2.52531,,,,,Europe/London,0
BWG,BOWLING,Bowling,0,55.93108,-4.49384,,,,,Europe/London,0
BWK,BRWCKUT,Berwick-upon-Tweed,2,55.77434,-2.01097,,,,,Europe/London,0
BWN,BLOXN,Bloxwich North,0,52.62544,-2.01768,,,,,Europe/London,0
BWO,BCWD,Bricket Wood,0,51.70543,-0.35911,,,,,Europe/London,0
BWS,BAROWOS,Barrow upon Soar,0,52.74934,-1.14484,,,,,Europe/London,0
BWT,BRDGWTR,Bridgwater,2,51.12786,-2.99041,,,,,Europe/London,0
BWY,CATZBWY,BROADWAY,0,0,0,,,,,Europe/London,0
BXB,BROXBRN,Broxbourne,1,51.74691,-0.01109,,,,,Europe/London,0
BXD,BXTD,Buxted,0,50.99001,0.13144,,,,,Europe/London,0
BXH,BXLYHTH,Bexleyheath,0,51.4635,0.13373,,,,,Europe/London,0
BXW,BOXHAWH,Box Hill & Westhumble,0,51.25401,-0.32849,,,,,Europe/London,0
BXX,BOXHBUS,Boxhill - Burford Bridge Hotel,1,51.25416,-0.32298,,,,,Europe/London,0
BXY,BEXLEY,Bexley,0,51.44022,0.1479,,,,,Europe/London,0
BYA,BRNYARM,Berney Arms,0,52.58979,1.63038,,,,,Europe/London,0
BYB,BLYBDGE,Blythe Bridge,1,52.96814,-2.06696,,,,,Europe/London,0
BYC,BETSYCD,Betws-y-Coed,1,53.09207,-3.80086,,,,,Europe/London,0
BYD,BARRYDK,Barry Docks,0,51.40244,-3.2607,,,,,Europe/London,0
BYE,BYNEA,Bynea,0,51.67203,-4.09888,,,,,Europe/London,0
BYF,BRFRY,Broughty Ferry,0,56.46716,-2.87315,,,,,Europe/London,0
BYI,BARRYIS,Barry Island,0,51.39241,-3.27336,,,,,Europe/London,0
BYK,BTLYSY,Bentley (S Yorks),0,53.54394,-1.15095,,,,,Europe/London,0
BYL,BRRYLNK,Barry Links,0,56.49315,-2.74544,,,,,Europe/London,0
BYM,BURNMR,Burnley Manchester Road,1,53.78497,-2.24887,,,,,Europe/London,0
BYN,BRYN,Bryn,0,53.49987,-2.64721,,,,,Europe/London,0
BYS,BRYSTNS,Braystones,0,54.43936,-3.54183,,,,,Europe/London,0
BZY,BRAY,BRAY        (CIE,1,0,0,,,,,Europe/Dublin,0
CAA,COVAREN,Coventry Arena,0,52.44773,-1.49412,,,,,Europe/London,0
CAC,CLDRCRX,Caldercruix,0,55.88794,-3.88771,,,,,Europe/London,0
CAD,CADOXTN,Cadoxton,0,51.41228,-3.2489,,,,,Europe/London,0
CAG,CARRBDG,Carrbridge,0,57.2795,-3.8282,,,,,Europe/London,0
CAH,CATZCAH,CAHIR       (CIE,0,0,0,,,,,Europe/Dublin,0
CAK,CARK,Cark,0,54.17795,-2.97406,,,,,Europe/London,0
CAM,CMBLEY,Camberley,0,51.33633,-0.74427,,,,,Europe/London,0
CAN,CNST,Carnoustie,1,56.50056,-2.7066,,,,,Europe/London,0
CAO,CNCK,Cannock,0,52.68616,-2.02215,,,,,Europe/London,0
CAR,CARLILE,Carlisle,3,54.89065,-2.93319,,,,,Europe/London,0
CAS,CSTL,Castleton (Manchester),0,53.59185,-2.17823,,,,,Europe/London,0
CAT,CATERHM,Caterham,0,51.28214,-0.07831,,,,,Europe/London,0
CAU,CAUSLND,Causeland,0,50.40569,-4.46645,,,,,Europe/London,0
CAW,CATZCAW,CARLOW CIE,0,0,0,,,,,Europe/London,0
CAY,CNTY,Carntyne,0,55.85487,-4.17857,,,,,Europe/London,0
CBB,CARBISB,Carbis Bay,0,50.19705,-5.46326,,,,,Europe/London,0
CBC,COATBDC,Coatbridge Central,2,55.86251,-4.0319,,,,,Europe/London,0
CBD,CONONBR,Conon Bridge,0,57.56175,-4.44041,,,,,Europe/London,0
CBE,CNTBE,Canterbury East,1,51.27427,1.07597,,,,,Europe/London,0
CBG,CAMBDGE,Cambridge,2,52.19407,0.13746,,,,,Europe/London,0
CBH,CAMHTH,Cambridge Heath (London),0,51.53197,-0.05728,,,,,Europe/London,0
CBK,CBRK,Cranbrook,0,50.75009,-3.42042,,,,,Europe/London,0
CBL,CMBSLNG,Cambuslang,1,55.81961,-4.17301,,,,,Europe/London,0
CBN,CBORNE,Camborne,0,50.21044,-5.29741,,,,,Europe/London,0
CBP,CBARPAR,Castle Bar Park,0,51.52293,-0.33155,,,,,Europe/London,0
CBR,COKSBDG,Cooksbridge,0,50.90376,-0.0092,,,,,Europe/London,0
CBS,COATBDS,Coatbridge Sunnyside,0,55.86683,-4.02829,,,,,Europe/London,0
CBT,CAMPBLT,CAMPBELTOWN,0,0,0,,,,,Europe/London,0
CBW,CNTBW,Canterbury West,1,51.28427,1.0753,,,,,Europe/London,0
CBY,CHBURY,Charlbury,0,51.87243,-1.48969,,,,,Europe/London,0
CBZ,PBROCOR,CORBY PBORO BUS,0,0,0,,,,,Europe/London,0
CCB,CRDFBUS,CARDIFF CENTRAL BUS STN,1,0,0,,,,,Europe/London,0
CCC,CRICCTH,Criccieth,0,52.91841,-4.23751,,,,,Europe/London,0
CCH,CHCHSTR,Chichester,2,50.83205,-0.78175,,,,,Europe/London,0
CCK,CATZ012,CHINNOR RAIL,0,0,0,,,,,Europe/London,0
CCN,CATZCCN,CASTLECONNI (CIE,0,0,0,,,,,Europe/Dublin,0
CCR,CATZCCR,CIRENCESTER,0,0,0,,,,,Europe/London,0
CCT,CCRT,Cathcart,1,55.81767,-4.26054,,,,,Europe/London,0
CDB,CARDFBR,Cardiff Bay,0,51.46711,-3.1664,,,,,Europe/London,0
CDD,CDND,Cardenden,0,56.14126,-3.26164,,,,,Europe/London,0
CDF,CRDFCEN,Cardiff Central,2,51.47603,-3.1793,,,,,Europe/London,0
CDI,CREDITN,Crediton,1,50.7833,-3.64678,,,,,Europe/London,0
CDN,COLSTWN,Coulsdon Town,1,51.32204,-0.13446,,,,,Europe/London,0
CDO,CDNL,Cardonald,0,55.85257,-4.34069,,,,,Europe/London,0
CDQ,CARDFQS,Cardiff Queen Street,1,51.48196,-3.17018,,,,,Europe/London,0
CDR,CDRS,Cardross,0,55.96038,-4.65307,,,,,Europe/London,0
CDS,COLSDNS,Coulsdon South,0,51.31584,-0.13789,,,,,Europe/London,0
CDT,CDCOT,Caldicot,0,51.58479,-2.76057,,,,,Europe/London,0
CDU,DURSLEY,Cam & Dursley,0,51.71762,-2.35908,,,,,Europe/London,0
CDY,CRTSDYK,Cartsdyke,0,55.94221,-4.73159,,,,,Europe/London,0
CEA,CLELAND,Cleland,0,55.80465,-3.91024,,,,,Europe/London,0
CED,CHDNGTN,Cheddington,0,51.85792,-0.66215,,,,,Europe/London,0
CEF,CHEF,Chapel-en-le-Frith,0,53.31223,-1.91876,,,,,Europe/London,0
CEH,COLESHL,Coleshill Parkway,1,52.51653,-1.70818,,,,,Europe/London,0
CEI,CATZCEI,COLERAINE NI,1,0,0,,,,,Europe/London,0
CEL,CHELFD,Chelford,0,53.27031,-2.28058,,,,,Europe/London,0
CEM,MNCRCEM,CENTRL PARK MTLK,1,0,0,,,,,Europe/London,0
CES,CRESING,Cressing,0,51.85234,0.57796,,,,,Europe/London,0
CET,CLCHRTN,Colchester Town,0,51.88646,0.90476,,,,,Europe/London,0
CEY,CONONLY,Cononley,0,53.91757,-2.01207,,,,,Europe/London,0
CFB,CATFBDG,Catford Bridge,2,51.44474,-0.02479,,,,,Europe/London,0
CFC,SWNACFC,CORFE CASTLE,0,0,0,,,,,Europe/London,0
CFD,CASTLFD,Castleford,1,53.72408,-1.35465,,,,,Europe/London,0
CFF,CFFT,Croftfoot,0,55.81826,-4.22832,,,,,Europe/London,0
CFH,CHADHDD,Chafford Hundred,1,51.48556,0.28745,,,,,Europe/London,0
CFL,CFLATTS,Crossflatts,0,53.85847,-1.84489,,,,,Europe/London,0
CFN,CLFDOWN,Clifton Down,0,51.46454,-2.61174,,,,,Europe/London,0
CFO,CHLFNAL,Chalfont & Latimer,1,51.66811,-0.56053,,,,,Europe/London,0
CFR,CSFD,Chandlers Ford,0,50.98368,-1.38517,,,,,Europe/London,0
CFT,CFPK,Crofton Park,0,51.45519,-0.0365,,,,,Europe/London,0
CGD,CRGDRN,Craigendoran,0,55.9948,-4.71124,,,,,Europe/London,0
CGM,CTTGHM,Cottingham,0,53.78165,-0.40643,,,,,Europe/London,0
CGN,COGAN,Cogan,1,51.44599,-3.18909,,,,,Europe/London,0
CGT,DLTNCGT,CATTERICK GARRISON BUS,0,0,0,,,,,Europe/London,0
CGW,CAERGWL,Caergwrle,0,53.10786,-3.03291,,,,,Europe/London,0
CHB,MNCRCHB,CLAYTON HAL MTLK,0,0,0,,,,,Europe/London,0
CHC,CHRNGXG,Charing Cross (Glasgow),0,55.86468,-4.26982,,,,,Europe/London,0
