from_stop_id,to_stop_id,mode,duration,start_time,end_time,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
ALT,FHM,METRO,3540,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FHM,ALT,METRO,3540,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,FHM,METRO,3360,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FHM,ALT,METRO,3360,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,FHM,METRO,3540,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FHM,ALT,METRO,3540,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,FHM,METRO,3360,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
FHM,ALT,METRO,3360,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,FLS,METRO,3300,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FLS,ALT,METRO,3300,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,FLS,METRO,3300,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FLS,ALT,METRO,3300,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,FLS,METRO,3120,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
FLS,ALT,METRO,3120,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,FWN,METRO,2340,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FWN,ALT,METRO,2340,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,FWN,METRO,2160,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FWN,ALT,METRO,2160,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,FWN,METRO,2340,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FWN,ALT,METRO,2340,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,FWN,METRO,2160,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
FWN,ALT,METRO,2160,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,HBC,METRO,2580,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HBC,ALT,METRO,2580,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,HBC,METRO,2400,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HBC,ALT,METRO,2400,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,HBC,METRO,2580,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HBC,ALT,METRO,2580,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,HBC,METRO,2400,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
HBC,ALT,METRO,2400,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,HOD,METRO,3360,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HOD,ALT,METRO,3360,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,HOD,METRO,3180,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HOD,ALT,METRO,3180,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,HOD,METRO,3360,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HOD,ALT,METRO,3360,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,HOD,METRO,3180,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
HOD,ALT,METRO,3180,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,HPK,METRO,3420,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HPK,ALT,METRO,3420,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,HPK,METRO,3240,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HPK,ALT,METRO,3240,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,HPK,METRO,3420,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HPK,ALT,METRO,3420,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,HPK,METRO,3240,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
HPK,ALT,METRO,3240,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,HTM,METRO,2700,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HTM,ALT,METRO,2700,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,HTM,METRO,2520,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HTM,ALT,METRO,2520,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,HTM,METRO,2700,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
HTM,ALT,METRO,2700,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,HTM,METRO,2520,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
HTM,ALT,METRO,2520,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,KBM,METRO,4800,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
KBM,ALT,METRO,4800,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,KBM,METRO,4620,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
KBM,ALT,METRO,4620,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,KBM,METRO,4800,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
KBM,ALT,METRO,4800,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,KBM,METRO,4620,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
KBM,ALT,METRO,4620,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,LDW,METRO,3180,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
LDW,ALT,METRO,3180,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,LDW,METRO,3000,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
LDW,ALT,METRO,3000,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,LDW,METRO,3180,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
LDW,ALT,METRO,3180,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,LDW,METRO,3000,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
LDW,ALT,METRO,3000,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,LWY,METRO,2820,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
LWY,ALT,METRO,2820,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,LWY,METRO,2640,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
LWY,ALT,METRO,2640,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,LWY,METRO,2820,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
LWY,ALT,METRO,2820,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,LWY,METRO,2640,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
LWY,ALT,METRO,2640,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,MCF,METRO,3300,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MCF,ALT,METRO,3300,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MCF,METRO,3120,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MCF,ALT,METRO,3120,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MCF,METRO,3300,17:31:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MCF,ALT,METRO,3300,17:31:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MCF,METRO,3120,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MCF,ALT,METRO,3120,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,MCT,METRO,2640,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MCT,ALT,METRO,2640,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MCT,METRO,2460,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MCT,ALT,METRO,2460,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MCT,METRO,2640,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MCT,ALT,METRO,2640,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MCT,METRO,2460,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MCT,ALT,METRO,2460,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,MDM,METRO,2940,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MDM,ALT,METRO,2940,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MDM,METRO,2760,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MDM,ALT,METRO,2760,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MDM,METRO,2940,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MDM,ALT,METRO,2940,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MDM,METRO,2760,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MDM,ALT,METRO,2760,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,MLR,METRO,4680,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MLR,ALT,METRO,4680,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MLR,METRO,4500,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MLR,ALT,METRO,4500,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MLR,METRO,4680,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MLR,ALT,METRO,4680,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MLR,METRO,4500,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MLR,ALT,METRO,4500,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,MNA,METRO,3900,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MNA,ALT,METRO,3900,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MNA,METRO,3720,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MNA,ALT,METRO,3720,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MNA,METRO,3900,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MNA,ALT,METRO,3900,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MNA,METRO,3720,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MNA,ALT,METRO,3720,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,MSM,METRO,3180,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MSM,ALT,METRO,3180,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MSM,METRO,3000,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MSM,ALT,METRO,3000,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MSM,METRO,3180,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MSM,ALT,METRO,3180,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,MSM,METRO,3000,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MSM,ALT,METRO,3000,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,NBM,METRO,4920,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NBM,ALT,METRO,4920,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NBM,METRO,4740,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NBM,ALT,METRO,4740,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NBM,METRO,4920,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NBM,ALT,METRO,4920,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NBM,METRO,4740,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
NBM,ALT,METRO,4740,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,NHY,METRO,4500,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NHY,ALT,METRO,4500,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NHY,METRO,4320,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NHY,ALT,METRO,4320,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NHY,METRO,4500,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NHY,ALT,METRO,4500,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NHY,METRO,4320,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
NHY,ALT,METRO,4320,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,NIM,METRO,2580,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NIM,ALT,METRO,2580,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NIM,METRO,2400,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NIM,ALT,METRO,2400,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NIM,METRO,2580,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NIM,ALT,METRO,2580,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NIM,METRO,2400,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
NIM,ALT,METRO,2400,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,NMM,METRO,3300,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NMM,ALT,METRO,3300,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NMM,METRO,3120,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NMM,ALT,METRO,3120,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NMM,METRO,3300,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NMM,ALT,METRO,3300,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NMM,METRO,3120,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
NMM,ALT,METRO,3120,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,NMR,METRO,2700,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NMR,ALT,METRO,2700,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NMR,METRO,2520,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NMR,ALT,METRO,2520,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NMR,METRO,2700,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NMR,ALT,METRO,2700,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NMR,METRO,2520,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
NMR,ALT,METRO,2520,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,NVR,METRO,840,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NVR,ALT,METRO,840,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NVR,METRO,660,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NVR,ALT,METRO,660,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NVR,METRO,840,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
NVR,ALT,METRO,840,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,NVR,METRO,660,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
NVR,ALT,METRO,660,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,OCM,METRO,3660,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
OCM,ALT,METRO,3660,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,OCM,METRO,3480,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
OCM,ALT,METRO,3480,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,OCM,METRO,3660,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
OCM,ALT,METRO,3660,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,OCM,METRO,3480,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
OCM,ALT,METRO,3480,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,OKS,METRO,3600,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
OKS,ALT,METRO,3600,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,OKS,METRO,3420,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
OKS,ALT,METRO,3420,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,OKS,METRO,3600,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
OKS,ALT,METRO,3600,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,OKS,METRO,3420,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
OKS,ALT,METRO,3420,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,OLM,METRO,3720,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
OLM,ALT,METRO,3720,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,OLM,METRO,3540,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
OLM,ALT,METRO,3540,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,OLM,METRO,3720,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
OLM,ALT,METRO,3720,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,OLM,METRO,3540,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
OLM,ALT,METRO,3540,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,OTR,METRO,1440,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
OTR,ALT,METRO,1440,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,OTR,METRO,1260,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
OTR,ALT,METRO,1260,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,OTR,METRO,1440,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
OTR,ALT,METRO,1440,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,OTR,METRO,1260,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
OTR,ALT,METRO,1260,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,PHM,METRO,3780,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
PHM,ALT,METRO,3780,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,PHM,METRO,3600,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
PHM,ALT,METRO,3600,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,PHM,METRO,3780,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
PHM,ALT,METRO,3780,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,PHM,METRO,3600,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
PHM,ALT,METRO,3600,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,PMO,METRO,2100,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
PMO,ALT,METRO,2100,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,PMO,METRO,1920,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
PMO,ALT,METRO,1920,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,PMO,METRO,2100,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
PMO,ALT,METRO,2100,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,PMO,METRO,1920,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
PMO,ALT,METRO,1920,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,PWC,METRO,3480,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
PWC,ALT,METRO,3480,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,PWC,METRO,3300,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
PWC,ALT,METRO,3300,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,PWC,METRO,3480,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
PWC,ALT,METRO,3480,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,PWC,METRO,3300,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
PWC,ALT,METRO,3300,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,RCF,METRO,3840,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
RCF,ALT,METRO,3840,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,RCF,METRO,3660,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
RCF,ALT,METRO,3660,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,RCF,METRO,3840,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
RCF,ALT,METRO,3840,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,RCF,METRO,3660,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
RCF,ALT,METRO,3660,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,RRM,METRO,3720,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
RRM,ALT,METRO,3720,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,RRM,METRO,3540,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
RRM,ALT,METRO,3540,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,RRM,METRO,3720,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
RRM,ALT,METRO,3720,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,RRM,METRO,3540,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
RRM,ALT,METRO,3540,06:30:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ALT,RTC,METRO,4800,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
RTC,ALT,METRO,4800,07:00:00,09:29:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,RTC,METRO,4620,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
RTC,ALT,METRO,4620,09:30:00,17:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,RTC,METRO,4800,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
RTC,ALT,METRO,4800,17:31:00,22:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ALT,RTC,METRO,4620,06:00:00,23:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
